"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6061442529621.889648,1193.886342
"user_annotation","layer_0/forward/mlp",6061443723613.076172,1.820294
"user_annotation","layer_1/forward/attention",6061443727387.846680,37.613665
"user_annotation","layer_1/forward/mlp",6061443765088.558594,1.382953
"user_annotation","layer_2/forward/attention",6061443772527.913086,41.803088
"user_annotation","layer_2/forward/mlp",6061443814411.366211,1.361710
"user_annotation","layer_3/forward/attention",6061443822442.019531,4.871381
"user_annotation","layer_3/forward/mlp",6061443827388.904297,60.810813
"user_annotation","layer_4/forward/attention",6061443896411.943359,5.030317
"user_annotation","layer_4/forward/mlp",6061443901533.874023,52.995819
"user_annotation","layer_5/forward/attention",6061443962715.374023,4.970929
"user_annotation","layer_5/forward/mlp",6061443967762.126953,36.597912
"user_annotation","layer_6/forward/attention",6061444012450.583008,19.114038
"user_annotation","layer_6/forward/mlp",6061444031644.262695,41.787861
"user_annotation","layer_7/forward/attention",6061444081409.315430,5.044432
"user_annotation","layer_7/forward/mlp",6061444086619.097656,32.347140
"user_annotation","layer_8/forward/attention",6061444126992.499023,4.947586
"user_annotation","layer_8/forward/mlp",6061444132015.117188,35.294570
"user_annotation","layer_9/forward/attention",6061444175336.521484,4.919777
"user_annotation","layer_9/forward/mlp",6061444180329.929688,33.738987
"user_annotation","layer_10/forward/attention",6061444221886.483398,18.463119
"user_annotation","layer_10/forward/mlp",6061444240425.786133,43.175726
"user_annotation","layer_11/forward/attention",6061444291613.725586,4.938706
"user_annotation","layer_11/forward/mlp",6061444296628.865234,32.024223
"user_annotation","layer_12/forward/attention",6061444336485.955078,4.870477
"user_annotation","layer_12/forward/mlp",6061444341432.190430,33.690179
"user_annotation","layer_13/forward/attention",6061444382895.545898,5.101246
"user_annotation","layer_13/forward/mlp",6061444388073.582031,34.054143
"user_annotation","layer_14/forward/attention",6061444430007.410156,17.792665
"user_annotation","layer_14/forward/mlp",6061444447874.085938,40.667627
"user_annotation","layer_15/forward/attention",6061444496370.240234,4.877608
"user_annotation","layer_15/forward/mlp",6061444501325.832031,32.753955
"user_annotation","layer_16/forward/attention",6061444541991.552734,5.044710
"user_annotation","layer_16/forward/mlp",6061444547112.438477,33.113393
"user_annotation","layer_17/forward/attention",6061444588057.532227,5.072687
"user_annotation","layer_17/forward/mlp",6061444593207.233398,33.552940
"user_annotation","layer_18/forward/attention",6061444634690.126953,19.389055
"user_annotation","layer_18/forward/mlp",6061444654152.822266,41.455010
"user_annotation","layer_19/forward/attention",6061444703646.547852,5.028371
"user_annotation","layer_19/forward/mlp",6061444708751.148438,35.984928
"user_annotation","layer_20/forward/attention",6061444752640.901367,4.817221
"user_annotation","layer_20/forward/mlp",6061444757546.773438,36.139324
"user_annotation","layer_21/forward/attention",6061444801582.664062,4.807716
"user_annotation","layer_21/forward/mlp",6061444806476.333008,32.622960
"user_annotation","layer_22/forward/attention",6061444846946.966797,25.238815
"user_annotation","layer_22/forward/mlp",6061444872259.127930,41.349327
"user_annotation","layer_23/forward/attention",6061444921720.225586,5.265615
"user_annotation","layer_23/forward/mlp",6061444927065.204102,59.465874
"user_annotation","layer_24/forward/attention",6061444994868.607422,5.628793
"user_annotation","layer_24/forward/mlp",6061445000578.704102,50.952421
"user_annotation","layer_25/forward/attention",6061445059634.115234,5.175203
"user_annotation","layer_25/forward/mlp",6061445064886.630859,33.992381
"user_annotation","layer_26/forward/attention",6061445106884.133789,17.367582
"user_annotation","layer_26/forward/mlp",6061445124328.347656,40.248358
"user_annotation","layer_27/forward/attention",6061445172493.746094,5.153008
"user_annotation","layer_27/forward/mlp",6061445177726.630859,32.468514
"user_annotation","layer_28/forward/attention",6061445217930.016602,5.169057
"user_annotation","layer_28/forward/mlp",6061445223175.958008,33.647299
"user_annotation","layer_29/forward/attention",6061445264736.406250,5.189765
"user_annotation","layer_29/forward/mlp",6061445270002.036133,32.840944
"user_annotation","layer_30/forward/attention",6061445310671.870117,18.446305
"user_annotation","layer_30/forward/mlp",6061445329193.521484,40.923477
"user_annotation","layer_31/forward/attention",6061445378100.617188,5.115726
"user_annotation","layer_31/forward/mlp",6061445383291.228516,34.432734
"user_annotation","layer_32/forward/attention",6061445425766.277344,5.782804
"user_annotation","layer_32/forward/mlp",6061445431626.306641,32.472271
"user_annotation","layer_33/forward/attention",6061445472145.911133,5.151437
"user_annotation","layer_33/forward/mlp",6061445477374.407227,32.283499
"user_annotation","layer_34/forward/attention",6061445517452.215820,17.851806
"user_annotation","layer_34/forward/mlp",6061445535380.200195,40.593217
"user_annotation","layer_35/forward/attention",6061445583958.221680,5.147143
"user_annotation","layer_35/forward/mlp",6061445589181.268555,32.692425
"user_annotation","layer_36/forward/attention",6061445629841.647461,5.325463
"user_annotation","layer_36/forward/mlp",6061445635244.340820,30.987882
"user_annotation","layer_37/forward/attention",6061445674305.857422,5.220653
"user_annotation","layer_37/forward/mlp",6061445679604.022461,31.934450
"user_annotation","layer_38/forward/attention",6061445719359.064453,17.310762
"user_annotation","layer_38/forward/mlp",6061445736744.563477,40.388739
"user_annotation","layer_39/forward/attention",6061445785040.737305,5.108825
"user_annotation","layer_39/forward/mlp",6061445790223.243164,32.060337
"user_annotation","layer_40/forward/attention",6061445830065.175781,6.249631
"user_annotation","layer_40/forward/mlp",6061445836393.255859,32.231771
"user_annotation","layer_41/forward/attention",6061445876623.875977,5.226028
"user_annotation","layer_41/forward/mlp",6061445881927.096680,32.796615
"user_annotation","layer_42/forward/attention",6061445922686.974609,22.213639
"user_annotation","layer_42/forward/mlp",6061445944978.373047,40.932208
"user_annotation","layer_43/forward/attention",6061445994023.917969,5.149092
"user_annotation","layer_43/forward/mlp",6061445999249.086914,31.899809
"user_annotation","layer_44/forward/attention",6061446039194.426758,5.268130
"user_annotation","layer_44/forward/mlp",6061446044553.146484,32.689345
"user_annotation","layer_45/forward/attention",6061446085334.622070,5.138216
"user_annotation","layer_45/forward/mlp",6061446090549.775391,33.562847
"user_annotation","layer_46/forward/attention",6061446132199.849609,16.778711
"user_annotation","layer_46/forward/mlp",6061446149052.574219,41.074572
"user_annotation","layer_47/forward/attention",6061446198014.418945,5.183754
"user_annotation","layer_47/forward/mlp",6061446203275.689453,29.787018
"user_annotation","layer_48/forward/attention",6061446240987.579102,5.118089
"user_annotation","layer_48/forward/mlp",6061446246184.482422,31.411792
"user_annotation","layer_49/forward/attention",6061446285473.112305,5.125558
"user_annotation","layer_49/forward/mlp",6061446290676.041016,32.934581
"user_annotation","layer_50/forward/attention",6061446331663.834961,18.450896
"user_annotation","layer_50/forward/mlp",6061446350191.248047,41.703122
"user_annotation","layer_51/forward/attention",6061446399824.939453,5.172426
"user_annotation","layer_51/forward/mlp",6061446405074.071289,32.729427
"user_annotation","layer_52/forward/attention",6061446445527.502930,5.233999
"user_annotation","layer_52/forward/mlp",6061446450834.595703,30.000207
"user_annotation","layer_53/forward/attention",6061446488747.252930,5.190173
"user_annotation","layer_53/forward/mlp",6061446494013.024414,31.514081
"user_annotation","layer_54/forward/attention",6061446533421.332031,17.793309
"user_annotation","layer_54/forward/mlp",6061446551290.448242,40.055292
"user_annotation","layer_55/forward/attention",6061446599369.691406,5.192156
