"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6061443691056.514648,43.237014
"user_annotation","layer_0/forward/mlp",6061443734409.810547,4.219959
"user_annotation","layer_1/forward/attention",6061443742993.962891,23.204974
"user_annotation","layer_1/forward/mlp",6061443766287.011719,1.600677
"user_annotation","layer_2/forward/attention",6061443775801.730469,39.214727
"user_annotation","layer_2/forward/mlp",6061443815096.371094,1.511598
"user_annotation","layer_3/forward/attention",6061443825855.045898,5.705061
"user_annotation","layer_3/forward/mlp",6061443831641.652344,75.084654
"user_annotation","layer_4/forward/attention",6061443916668.278320,5.620200
"user_annotation","layer_4/forward/mlp",6061443922367.371094,35.341908
"user_annotation","layer_5/forward/attention",6061443968026.941406,7.457013
"user_annotation","layer_5/forward/mlp",6061443976055.128906,30.485022
"user_annotation","layer_6/forward/attention",6061444016044.833008,16.182690
"user_annotation","layer_6/forward/mlp",6061444032301.752930,41.494802
"user_annotation","layer_7/forward/attention",6061444083182.454102,5.491407
"user_annotation","layer_7/forward/mlp",6061444088751.026367,31.991326
"user_annotation","layer_8/forward/attention",6061444130049.203125,5.961440
"user_annotation","layer_8/forward/mlp",6061444136093.420898,32.513637
"user_annotation","layer_9/forward/attention",6061444177941.023438,5.275471
"user_annotation","layer_9/forward/mlp",6061444183296.307617,32.582631
"user_annotation","layer_10/forward/attention",6061444224913.241211,15.835972
"user_annotation","layer_10/forward/mlp",6061444240830.718750,42.422058
"user_annotation","layer_11/forward/attention",6061444292287.248047,5.270790
"user_annotation","layer_11/forward/mlp",6061444297639.089844,31.852108
"user_annotation","layer_12/forward/attention",6061444338657.231445,5.168643
"user_annotation","layer_12/forward/mlp",6061444343904.736328,33.272290
"user_annotation","layer_13/forward/attention",6061444386269.106445,5.761172
"user_annotation","layer_13/forward/mlp",6061444392108.555664,31.005742
"user_annotation","layer_14/forward/attention",6061444432209.050781,16.021623
"user_annotation","layer_14/forward/mlp",6061444448307.952148,39.809022
"user_annotation","layer_15/forward/attention",6061444497259.592773,5.088342
"user_annotation","layer_15/forward/mlp",6061444502425.266602,32.778129
"user_annotation","layer_16/forward/attention",6061444544024.725586,5.196040
"user_annotation","layer_16/forward/mlp",6061444549300.243164,31.561533
"user_annotation","layer_17/forward/attention",6061444589813.696289,5.463124
"user_annotation","layer_17/forward/mlp",6061444595353.782227,32.096740
"user_annotation","layer_18/forward/attention",6061444636311.231445,18.138172
"user_annotation","layer_18/forward/mlp",6061444654534.700195,40.964276
"user_annotation","layer_19/forward/attention",6061444704404.389648,5.193537
"user_annotation","layer_19/forward/mlp",6061444709675.747070,38.177774
"user_annotation","layer_20/forward/attention",6061444756477.831055,5.126193
"user_annotation","layer_20/forward/mlp",6061444761679.192383,33.131787
"user_annotation","layer_21/forward/attention",6061444803703.059570,5.231436
"user_annotation","layer_21/forward/mlp",6061444809015.224609,30.869502
"user_annotation","layer_22/forward/attention",6061444853087.794922,22.279590
"user_annotation","layer_22/forward/mlp",6061444875479.113281,48.616174
"user_annotation","layer_23/forward/attention",6061444939237.620117,7.975749
"user_annotation","layer_23/forward/mlp",6061444947326.050781,49.664061
"user_annotation","layer_24/forward/attention",6061445014329.044922,6.373338
"user_annotation","layer_24/forward/mlp",6061445020787.685547,32.202026
"user_annotation","layer_25/forward/attention",6061445062129.436523,5.679622
"user_annotation","layer_25/forward/mlp",6061445067892.788086,31.470779
"user_annotation","layer_26/forward/attention",6061445108298.306641,16.770413
"user_annotation","layer_26/forward/mlp",6061445125145.616211,40.030167
"user_annotation","layer_27/forward/attention",6061445174171.435547,5.775055
