"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6061442578195.693359,1146.463586
"user_annotation","layer_0/forward/mlp",6061443724801.904297,2.045324
"user_annotation","layer_1/forward/attention",6061443729139.077148,36.059288
"user_annotation","layer_1/forward/mlp",6061443765279.106445,1.349849
"user_annotation","layer_2/forward/attention",6061443772706.995117,41.485534
"user_annotation","layer_2/forward/mlp",6061443814270.130859,1.218993
"user_annotation","layer_3/forward/attention",6061443822363.747070,4.868394
"user_annotation","layer_3/forward/mlp",6061443827316.587891,59.444603
"user_annotation","layer_4/forward/attention",6061443894926.712891,4.893557
"user_annotation","layer_4/forward/mlp",6061443899900.958008,52.791465
"user_annotation","layer_5/forward/attention",6061443960839.109375,4.858658
"user_annotation","layer_5/forward/mlp",6061443965776.816406,36.715301
"user_annotation","layer_6/forward/attention",6061444010671.178711,21.438824
"user_annotation","layer_6/forward/mlp",6061444032188.877930,38.827949
"user_annotation","layer_7/forward/attention",6061444079130.385742,4.793004
"user_annotation","layer_7/forward/mlp",6061444084002.269531,33.915173
"user_annotation","layer_8/forward/attention",6061444125952.079102,4.820802
"user_annotation","layer_8/forward/mlp",6061444130852.506836,34.306908
"user_annotation","layer_9/forward/attention",6061444173771.557617,5.243256
"user_annotation","layer_9/forward/mlp",6061444179090.753906,33.200736
"user_annotation","layer_10/forward/attention",6061444220275.111328,20.384254
"user_annotation","layer_10/forward/mlp",6061444240737.997070,41.142693
"user_annotation","layer_11/forward/attention",6061444289824.517578,4.793569
"user_annotation","layer_11/forward/mlp",6061444294696.802734,32.036251
"user_annotation","layer_12/forward/attention",6061444334847.655273,6.443177
"user_annotation","layer_12/forward/mlp",6061444341387.616211,31.846477
"user_annotation","layer_13/forward/attention",6061444381352.252930,4.812120
"user_annotation","layer_13/forward/mlp",6061444386242.691406,34.162068
"user_annotation","layer_14/forward/attention",6061444428752.503906,19.177822
"user_annotation","layer_14/forward/mlp",6061444448010.376953,39.026855
"user_annotation","layer_15/forward/attention",6061444494928.973633,4.794606
"user_annotation","layer_15/forward/mlp",6061444499802.803711,33.057096
"user_annotation","layer_16/forward/attention",6061444540763.730469,4.786955
"user_annotation","layer_16/forward/mlp",6061444545631.123047,32.491790
"user_annotation","layer_17/forward/attention",6061444586073.666992,4.813444
"user_annotation","layer_17/forward/mlp",6061444590966.901367,33.264840
"user_annotation","layer_18/forward/attention",6061444632177.800781,21.819989
"user_annotation","layer_18/forward/mlp",6061444654077.530273,45.182231
"user_annotation","layer_19/forward/attention",6061444708000.713867,4.876364
"user_annotation","layer_19/forward/mlp",6061444712955.252930,30.290462
"user_annotation","layer_20/forward/attention",6061444751057.999023,4.777883
"user_annotation","layer_20/forward/mlp",6061444755913.913086,35.816536
"user_annotation","layer_21/forward/attention",6061444799794.100586,4.843737
"user_annotation","layer_21/forward/mlp",6061444804717.984375,33.855280
"user_annotation","layer_22/forward/attention",6061444846615.208008,31.766182
"user_annotation","layer_22/forward/mlp",6061444878575.363281,47.506601
"user_annotation","layer_23/forward/attention",6061444947877.849609,12.772731
