"id","ts","dur","kind","gemm","pg","collective","marker"
1615,6061443697241591,2112,"compute",0,"","",""
1621,6061443697253367,1664,"compute",0,"","",""
1623,6061443697259383,3168,"memory",0,"","",""
1629,6061443697281175,1088,"compute",0,"","",""
1637,6061443697285399,2048,"compute",0,"","",""
1644,6061443697301527,2112,"compute",0,"","",""
1648,6061443697320247,2208,"compute",0,"","",""
1653,6061443697332855,2177,"compute",0,"","",""
1656,6061443697343448,2176,"compute",0,"","",""
1659,6061443697352088,2112,"compute",0,"","",""
1662,6061443697361592,1632,"compute",0,"","",""
1664,6061443697370104,1344,"compute",0,"","",""
1672,6061443697386392,1728,"compute",0,"","",""
1684,6061443697405272,1536,"compute",0,"","",""
1688,6061443697418936,1760,"compute",0,"","",""
1694,6061443697432824,2048,"compute",0,"","",""
1696,6061443697439448,3360,"memory",0,"","",""
1702,6061443697461784,1664,"compute",0,"","",""
1704,6061443697466744,2752,"compute",0,"","",""
1717,6061443697510137,2432,"compute",0,"","",""
1724,6061443697523929,1536,"compute",0,"","",""
1726,6061443697530809,3200,"memory",0,"","",""
1732,6061443697551929,1280,"compute",0,"","",""
1739,6061443697556249,1952,"compute",0,"","",""
1747,6061443697570809,2112,"compute",0,"","",""
1754,6061443697586137,1440,"compute",0,"","",""
1765,6061443697606201,1472,"compute",0,"","",""
1769,6061443697612313,1888,"compute",0,"","",""
1773,6061443697621241,3680,"compute",0,"","",""
1782,6061443697643610,5248,"compute",0,"","",""
1789,6061443697657529,1249,"compute",0,"","",""
1797,6061443697672378,1088,"compute",0,"","",""
1801,6061443697678649,1793,"compute",0,"","",""
1805,6061443697688826,1728,"compute",0,"","",""
1815,6061443697704986,1472,"compute",0,"","",""
1819,6061443697710586,1760,"compute",0,"","",""
1823,6061443697718522,3680,"compute",0,"","",""
1832,6061443697736602,5120,"compute",0,"","",""
1835,6061443697747418,1664,"compute",0,"","",""
1847,6061443697766970,3680,"compute",0,"","",""
1849,6061443697776346,1984,"compute",0,"","",""
1855,6061443697799610,1952,"compute",0,"","",""
1863,6061443697817947,1631,"compute",0,"","",""
1866,6061443697828218,1889,"compute",0,"","",""
1872,6061443697840923,1920,"compute",0,"","",""
1874,6061443697847611,2432,"memory",0,"","",""
1880,6061443697869211,1248,"compute",0,"","",""
1886,6061443697873563,2368,"compute",0,"","",""
1895,6061443697892155,2272,"compute",0,"","",""
1902,6061443697906395,2048,"compute",0,"","",""
1904,6061443697912699,3136,"memory",0,"","",""
1910,6061443697934715,1664,"compute",0,"","",""
1916,6061443697938427,2464,"compute",0,"","",""
1925,6061443697953819,2112,"compute",0,"","",""
1932,6061443697966523,1664,"compute",0,"","",""
1934,6061443697972923,3201,"memory",0,"","",""
1940,6061443697993947,1057,"compute",0,"","",""
1945,6061443697998780,2047,"compute",0,"","",""
1955,6061443698015580,2112,"compute",0,"","",""
1959,6061443698032956,2144,"compute",0,"","",""
1964,6061443698044732,2208,"compute",0,"","",""
1967,6061443698054428,2208,"compute",0,"","",""
1970,6061443698063484,2080,"compute",0,"","",""
1973,6061443698077148,1600,"compute",0,"","",""
1975,6061443698085052,1344,"compute",0,"","",""
1984,6061443698102076,1760,"compute",0,"","",""
1995,6061443698119100,1568,"compute",0,"","",""
2000,6061443698131740,1760,"compute",0,"","",""
2005,6061443698143804,2048,"compute",0,"","",""
2007,6061443698150268,3328,"memory",0,"","",""
2013,6061443698172381,1631,"compute",0,"","",""
2018,6061443698176669,2720,"compute",0,"","",""
2028,6061443698193981,2368,"compute",0,"","",""
2035,6061443698207229,1504,"compute",0,"","",""
2037,6061443698212605,2240,"memory",0,"","",""
2043,6061443698233565,1248,"compute",0,"","",""
2050,6061443698237565,1920,"compute",0,"","",""
2058,6061443698254173,2112,"compute",0,"","",""
2066,6061443698268541,1440,"compute",0,"","",""
2076,6061443698286621,1472,"compute",0,"","",""
2080,6061443698292349,1920,"compute",0,"","",""
2084,6061443698301149,3681,"compute",0,"","",""
2093,6061443698320958,5215,"compute",0,"","",""
2100,6061443698333886,1247,"compute",0,"","",""
2108,6061443698347261,1088,"compute",0,"","",""
2112,6061443698352701,1793,"compute",0,"","",""
2115,6061443698362462,1727,"compute",0,"","",""
2126,6061443698377758,1472,"compute",0,"","",""
2130,6061443698382686,1760,"compute",0,"","",""
2134,6061443698391358,3680,"compute",0,"","",""
2143,6061443698411582,5120,"compute",0,"","",""
2147,6061443698421502,1664,"compute",0,"","",""
2158,6061443698439742,3680,"compute",0,"","",""
2160,6061443698449054,1952,"compute",0,"","",""
2166,6061443698480254,1953,"compute",0,"","",""
2174,6061443698498175,1632,"compute",0,"","",""
2177,6061443698508255,1888,"compute",0,"","",""
2183,6061443698520191,1920,"compute",0,"","",""
2185,6061443698527711,3328,"memory",0,"","",""
2191,6061443698549631,1280,"compute",0,"","",""
2197,6061443698554143,2368,"compute",0,"","",""
2206,6061443698572927,2272,"compute",0,"","",""
2213,6061443698585791,2048,"compute",0,"","",""
2215,6061443698592255,3200,"memory",0,"","",""
2221,6061443698614335,1664,"compute",0,"","",""
2228,6061443698618303,2464,"compute",0,"","",""
2236,6061443698632895,2112,"compute",0,"","",""
2243,6061443698644639,1696,"compute",0,"","",""
2245,6061443698651744,3135,"memory",0,"","",""
2251,6061443698674752,1088,"compute",0,"","",""
2259,6061443698678944,2080,"compute",0,"","",""
2266,6061443698693055,2113,"compute",0,"","",""
2270,6061443698710624,2144,"compute",0,"","",""
2275,6061443698722048,2208,"compute",0,"","",""
2278,6061443698731520,2208,"compute",0,"","",""
2281,6061443698739872,2080,"compute",0,"","",""
2284,6061443698748608,1632,"compute",0,"","",""
2286,6061443698756576,1344,"compute",0,"","",""
2296,6061443698773600,1728,"compute",0,"","",""
2306,6061443698789568,1536,"compute",0,"","",""
2311,6061443698802720,1760,"compute",0,"","",""
2316,6061443698814016,2048,"compute",0,"","",""
2318,6061443698820896,3328,"memory",0,"","",""
2324,6061443698844832,1632,"compute",0,"","",""
2332,6061443698849377,2720,"compute",0,"","",""
2339,6061443698864225,2496,"compute",0,"","",""
2346,6061443698877217,1536,"compute",0,"","",""
2348,6061443698883041,3168,"memory",0,"","",""
2354,6061443698904481,1248,"compute",0,"","",""
2359,6061443698908225,1920,"compute",0,"","",""
2369,6061443698924577,2112,"compute",0,"","",""
2377,6061443698939425,1472,"compute",0,"","",""
2387,6061443698956129,1472,"compute",0,"","",""
2391,6061443698961825,1888,"compute",0,"","",""
2395,6061443698971041,3680,"compute",0,"","",""
2404,6061443698990785,5216,"compute",0,"","",""
2411,6061443699003938,1280,"compute",0,"","",""
2419,6061443699016738,1056,"compute",0,"","",""
2423,6061443699022306,1792,"compute",0,"","",""
2427,6061443699032609,1729,"compute",0,"","",""
2437,6061443699047202,1472,"compute",0,"","",""
2441,6061443699052418,1760,"compute",0,"","",""
2445,6061443699061058,3680,"compute",0,"","",""
2454,6061443699080258,5088,"compute",0,"","",""
2458,6061443699089794,1632,"compute",0,"","",""
2469,6061443699108354,3680,"compute",0,"","",""
2471,6061443699117826,1984,"compute",0,"","",""
2477,6061443699143234,1984,"compute",0,"","",""
2485,6061443699160642,1665,"compute",0,"","",""
2488,6061443699170562,1888,"compute",0,"","",""
2494,6061443699183458,1953,"compute",0,"","",""
2496,6061443699190083,2368,"memory",0,"","",""
2502,6061443699211363,1280,"compute",0,"","",""
2508,6061443699215331,2368,"compute",0,"","",""
2517,6061443699234339,2304,"compute",0,"","",""
2524,6061443699246691,2048,"compute",0,"","",""
2526,6061443699252931,3200,"memory",0,"","",""
2532,6061443699274467,1664,"compute",0,"","",""
2540,6061443699279459,2464,"compute",0,"","",""
2547,6061443699293891,2112,"compute",0,"","",""
2554,6061443699305987,1664,"compute",0,"","",""
2556,6061443699312451,3296,"memory",0,"","",""
2562,6061443699333892,1087,"compute",0,"","",""
2569,6061443699337764,2048,"compute",0,"","",""
2577,6061443699352100,2112,"compute",0,"","",""
2581,6061443699368195,2177,"compute",0,"","",""
2586,6061443699379652,2208,"compute",0,"","",""
2589,6061443699388836,2176,"compute",0,"","",""
2592,6061443699397476,2080,"compute",0,"","",""
2595,6061443699406404,1632,"compute",0,"","",""
2597,6061443699414212,1344,"compute",0,"","",""
2607,6061443699429860,1728,"compute",0,"","",""
2617,6061443699446564,1536,"compute",0,"","",""
2622,6061443699459044,1920,"compute",0,"","",""
2626,6061443699475748,2080,"compute",0,"","",""
2629,6061443699486084,3489,"memory",0,"","",""
2635,6061443699508324,1632,"compute",0,"","",""
2641,6061443699512613,2751,"compute",0,"","",""
2650,6061443699528517,2528,"compute",0,"","",""
2657,6061443699542821,1664,"compute",0,"","",""
2659,6061443699548613,3552,"memory",0,"","",""
2665,6061443699569989,1280,"compute",0,"","",""
2670,6061443699574021,2048,"compute",0,"","",""
2680,6061443699591493,2272,"compute",0,"","",""
2688,6061443699605509,1600,"compute",0,"","",""
2698,6061443699621733,1632,"compute",0,"","",""
2702,6061443699627269,2048,"compute",0,"","",""
2706,6061443699636101,3680,"compute",0,"","",""
2715,6061443699656421,5280,"compute",0,"","",""
2722,6061443699669861,1280,"compute",0,"","",""
2730,6061443699681798,1248,"compute",0,"","",""
2733,6061443699688230,1984,"compute",0,"","",""
2738,6061443699698534,1888,"compute",0,"","",""
2748,6061443699713318,1664,"compute",0,"","",""
2752,6061443699718662,1952,"compute",0,"","",""
2755,6061443699727878,3648,"compute",0,"","",""
2765,6061443699769190,5088,"compute",0,"","",""
2769,6061443699778310,1664,"compute",0,"","",""
2780,6061443699796294,3680,"compute",0,"","",""
2782,6061443699806086,1920,"compute",0,"","",""
2788,6061443699826438,2144,"compute",0,"","",""
2796,6061443699843750,1825,"compute",0,"","",""
2799,6061443699854470,1920,"compute",0,"","",""
2805,6061443699865831,1920,"compute",0,"","",""
2807,6061443699873735,3328,"memory",0,"","",""
2813,6061443699895719,1280,"compute",0,"","",""
2819,6061443699900807,2368,"compute",0,"","",""
2828,6061443699919559,2304,"compute",0,"","",""
2835,6061443699932199,2080,"compute",0,"","",""
2837,6061443699939655,3328,"memory",0,"","",""
2843,6061443699962663,1664,"compute",0,"","",""
2851,6061443699966727,2432,"compute",0,"","",""
2858,6061443699981607,2304,"compute",0,"","",""
2865,6061443699993351,1696,"compute",0,"","",""
2867,6061443699999624,3135,"memory",0,"","",""
2873,6061443700020520,1247,"compute",0,"","",""
2878,6061443700024872,2048,"compute",0,"","",""
2888,6061443700045416,2112,"compute",0,"","",""
2892,6061443700062216,2368,"compute",0,"","",""
2896,6061443700074216,2208,"compute",0,"","",""
2900,6061443700084648,2208,"compute",0,"","",""
2903,6061443700093448,2080,"compute",0,"","",""
2906,6061443700101832,1632,"compute",0,"","",""
2908,6061443700109896,1536,"compute",0,"","",""
2917,6061443700126696,1760,"compute",0,"","",""
2928,6061443700143656,1568,"compute",0,"","",""
2932,6061443700155753,1951,"compute",0,"","",""
2938,6061443700169161,2080,"compute",0,"","",""
2939,6061443700174824,2369,"memory",0,"","",""
2946,6061443700194889,1664,"compute",0,"","",""
2951,6061443700198729,2752,"compute",0,"","",""
2961,6061443700215913,2464,"compute",0,"","",""
2968,6061443700228713,1664,"compute",0,"","",""
2970,6061443700235113,3296,"memory",0,"","",""
2976,6061443700255433,1280,"compute",0,"","",""
2983,6061443700260521,2080,"compute",0,"","",""
2991,6061443700276969,2304,"compute",0,"","",""
2999,6061443700291113,1632,"compute",0,"","",""
3009,6061443700307465,1632,"compute",0,"","",""
3013,6061443700313161,2080,"compute",0,"","",""
3017,6061443700321673,3680,"compute",0,"","",""
3026,6061443700340265,5216,"compute",0,"","",""
3033,6061443700353481,1280,"compute",0,"","",""
3040,6061443700366058,1248,"compute",0,"","",""
3045,6061443700372010,1952,"compute",0,"","",""
3049,6061443700381706,1888,"compute",0,"","",""
3059,6061443700396202,1632,"compute",0,"","",""
3063,6061443700401738,1920,"compute",0,"","",""
3067,6061443700409802,3680,"compute",0,"","",""
3076,6061443700428458,5088,"compute",0,"","",""
3079,6061443700437642,1664,"compute",0,"","",""
3091,6061443700455498,3648,"compute",0,"","",""
3093,6061443700464554,1920,"compute",0,"","",""
3099,6061443700491339,2175,"compute",0,"","",""
3107,6061443700508235,1792,"compute",0,"","",""
3110,6061443700518027,1920,"compute",0,"","",""
3116,6061443700529770,1920,"compute",0,"","",""
3118,6061443700537387,3328,"memory",0,"","",""
3124,6061443700558827,1248,"compute",0,"","",""
3130,6061443700563051,2368,"compute",0,"","",""
3139,6061443700581675,2272,"compute",0,"","",""
3146,6061443700594507,2080,"compute",0,"","",""
3148,6061443700600939,3168,"memory",0,"","",""
3154,6061443700621963,1632,"compute",0,"","",""
3161,6061443700625835,2464,"compute",0,"","",""
3169,6061443700640459,2272,"compute",0,"","",""
3176,6061443700652267,1664,"compute",0,"","",""
3178,6061443700657931,2208,"memory",0,"","",""
3184,6061443700678859,1248,"compute",0,"","",""
3190,6061443700682859,2048,"compute",0,"","",""
3199,6061443700697612,2143,"compute",0,"","",""
3203,6061443700714284,2368,"compute",0,"","",""
3208,6061443700725452,2208,"compute",0,"","",""
3211,6061443700735052,2176,"compute",0,"","",""
3214,6061443700743436,2080,"compute",0,"","",""
3217,6061443700751788,1632,"compute",0,"","",""
3219,6061443700759564,1536,"compute",0,"","",""
3228,6061443700775692,1728,"compute",0,"","",""
3239,6061443700791660,1536,"compute",0,"","",""
3243,6061443700803820,1920,"compute",0,"","",""
3249,6061443700815596,2048,"compute",0,"","",""
3251,6061443700824140,3360,"memory",0,"","",""
3257,6061443700845388,1665,"compute",0,"","",""
3263,6061443700849708,2721,"compute",0,"","",""
3272,6061443700865293,2431,"compute",0,"","",""
3279,6061443700878157,1696,"compute",0,"","",""
3281,6061443700885165,3200,"memory",0,"","",""
3287,6061443700905613,1248,"compute",0,"","",""
3292,6061443700909965,2112,"compute",0,"","",""
3302,6061443700925965,2336,"compute",0,"","",""
3309,6061443700939597,1664,"compute",0,"","",""
3319,6061443700956237,1664,"compute",0,"","",""
3324,6061443700962413,2080,"compute",0,"","",""
3328,6061443700971117,3680,"compute",0,"","",""
3337,6061443700991117,5216,"compute",0,"","",""
3344,6061443701003821,1249,"compute",0,"","",""
3352,6061443701016845,1248,"compute",0,"","",""
3355,6061443701022093,1985,"compute",0,"","",""
3360,6061443701032461,1889,"compute",0,"","",""
3370,6061443701047278,1632,"compute",0,"","",""
3374,6061443701052942,1920,"compute",0,"","",""
3378,6061443701061134,3680,"compute",0,"","",""
3387,6061443701078766,5120,"compute",0,"","",""
3390,6061443701087950,1664,"compute",0,"","",""
3402,6061443701105006,3680,"compute",0,"","",""
3404,6061443701114382,1952,"compute",0,"","",""
3410,6061443701133166,1952,"compute",0,"","",""
3418,6061443701149838,1632,"compute",0,"","",""
3421,6061443701159630,1889,"compute",0,"","",""
3427,6061443701171279,1951,"compute",0,"","",""
3429,6061443701183022,3328,"memory",0,"","",""
3435,6061443701204495,1280,"compute",0,"","",""
3441,6061443701208207,2400,"compute",0,"","",""
3450,6061443701226543,2304,"compute",0,"","",""
3457,6061443701239247,2080,"compute",0,"","",""
3459,6061443701245871,3168,"memory",0,"","",""
3465,6061443701267247,1664,"compute",0,"","",""
3473,6061443701272303,2464,"compute",0,"","",""
3481,6061443701286831,2112,"compute",0,"","",""
3487,6061443701298287,1664,"compute",0,"","",""
3489,6061443701304655,3168,"memory",0,"","",""
3495,6061443701324943,1056,"compute",0,"","",""
3501,6061443701329071,2048,"compute",0,"","",""
3510,6061443701345007,2112,"compute",0,"","",""
3514,6061443701361136,2176,"compute",0,"","",""
3518,6061443701372816,2208,"compute",0,"","",""
3522,6061443701382416,2176,"compute",0,"","",""
3525,6061443701390992,2080,"compute",0,"","",""
3528,6061443701399472,1632,"compute",0,"","",""
3530,6061443701407568,1312,"compute",0,"","",""
3540,6061443701421904,1728,"compute",0,"","",""
3549,6061443701438384,1536,"compute",0,"","",""
3554,6061443701451216,1760,"compute",0,"","",""
3560,6061443701463056,2048,"compute",0,"","",""
3562,6061443701478576,3968,"memory",0,"","",""
3568,6061443701502224,1664,"compute",0,"","",""
3575,6061443701507473,2751,"compute",0,"","",""
3583,6061443701522353,2368,"compute",0,"","",""
3590,6061443701536177,1536,"compute",0,"","",""
3592,6061443701542001,3263,"memory",0,"","",""
3598,6061443701564849,1248,"compute",0,"","",""
3603,6061443701569169,1952,"compute",0,"","",""
3613,6061443701586065,2112,"compute",0,"","",""
3621,6061443701600305,1472,"compute",0,"","",""
3631,6061443701617169,1472,"compute",0,"","",""
3635,6061443701623217,1888,"compute",0,"","",""
3639,6061443701631409,3680,"compute",0,"","",""
3648,6061443701651569,5248,"compute",0,"","",""
3655,6061443701665522,1247,"compute",0,"","",""
3663,6061443701679442,1088,"compute",0,"","",""
3666,6061443701685265,1793,"compute",0,"","",""
3671,6061443701695793,1728,"compute",0,"","",""
3681,6061443701711954,1472,"compute",0,"","",""
3685,6061443701717170,1760,"compute",0,"","",""
3689,6061443701725362,3712,"compute",0,"","",""
3698,6061443701743762,5184,"compute",0,"","",""
3701,6061443701752594,1664,"compute",0,"","",""
3713,6061443701771282,3712,"compute",0,"","",""
3715,6061443701780722,1984,"compute",0,"","",""
3722,6061443701800210,1952,"compute",0,"","",""
3729,6061443701817170,1632,"compute",0,"","",""
3733,6061443701827410,1888,"compute",0,"","",""
3738,6061443701839090,1920,"compute",0,"","",""
3740,6061443701847282,3360,"memory",0,"","",""
3746,6061443701868787,1280,"compute",0,"","",""
