"name","ts","en"
"layer_75/forward/attention",6061447645144201,6061447665238960
"layer_75/forward/mlp",6061447665258702,6061447680494646
"layer_76/forward/attention",6061447688236152,6061447712344851
"layer_76/forward/mlp",6061447712369649,6061447728297602
"layer_77/forward/attention",6061447731609003,6061447747531484
"layer_77/forward/mlp",6061447747539866,6061447760988747
"layer_77/recompute/attention",6061448322516758,6061448335322686
"layer_77/recompute/mlp",6061448335329948,6061448349745689
"block_77/backward_including_recompute",6061448357073142,6061448420782962
"layer_76/recompute/attention",6061448421415737,6061448433754267
"layer_76/recompute/mlp",6061448433761945,6061448447763473
"block_76/backward_including_recompute",6061448454979212,6061448515692898
"layer_75/recompute/attention",6061448516321320,6061448528659338
"layer_75/recompute/mlp",6061448528668392,6061448541893526
"block_75/backward_including_recompute",6061448549183250,6061448610518768
"layer_74/recompute/attention",6061448611183031,6061448626427198
"layer_74/recompute/mlp",6061448626434557,6061448640539573
"block_74/backward_including_recompute",6061448647763697,6061448709109135
"layer_73/recompute/attention",6061448709746933,6061448722103288
"layer_73/recompute/mlp",6061448722112854,6061448735828746
"block_73/backward_including_recompute",6061448743084294,6061448803948574
"layer_72/recompute/attention",6061448804589508,6061448816915750
"layer_72/recompute/mlp",6061448816923812,6061448831348417
"block_72/backward_including_recompute",6061448838601726,6061448899797625
"layer_71/recompute/attention",6061448900422495,6061448912802210
"layer_71/recompute/mlp",6061448912809824,6061448926743799
"block_71/backward_including_recompute",6061448934247734,6061448994741161
"layer_70/recompute/attention",6061448995405168,6061449010304851
"layer_70/recompute/mlp",6061449010312785,6061449023853987
"block_70/backward_including_recompute",6061449031041086,6061449092706176
"layer_69/recompute/attention",6061449093360551,6061449105728457
"layer_69/recompute/mlp",6061449105738119,6061449119422523
"block_69/backward_including_recompute",6061449126601974,6061449187828499
"layer_68/recompute/attention",6061449188469817,6061449200840923
"layer_68/recompute/mlp",6061449200848921,6061449214505453
"block_68/backward_including_recompute",6061449221736360,6061449283109351
"layer_67/recompute/attention",6061449283753549,6061449296116719
"layer_67/recompute/mlp",6061449296125230,6061449309943619
"block_67/backward_including_recompute",6061449317201695,6061449378963203
"layer_66/recompute/attention",6061449379615753,6061449394567341
"layer_66/recompute/mlp",6061449394574315,6061449409474766
"block_66/backward_including_recompute",6061449416705546,6061449477899238
"layer_65/recompute/attention",6061449478527308,6061449490921935
"layer_65/recompute/mlp",6061449490931053,6061449507139585
"block_65/backward_including_recompute",6061449514859620,6061449576152065
"layer_64/recompute/attention",6061449576798823,6061449589192810
"layer_64/recompute/mlp",6061449589200808,6061449603279841
"block_64/backward_including_recompute",6061449610462300,6061449672093246
"layer_63/recompute/attention",6061449672719172,6061449685122855
"layer_63/recompute/mlp",6061449685131205,6061449699132924
"block_63/backward_including_recompute",6061449706283959,6061449767939801
"layer_62/recompute/attention",6061449768607775,6061449783737254
"layer_62/recompute/mlp",6061449783744324,6061449798347075
"block_62/backward_including_recompute",6061449805559711,6061449866933245
"layer_61/recompute/attention",6061449867580260,6061449879958150
"layer_61/recompute/mlp",6061449879967524,6061449894142654
"block_61/backward_including_recompute",6061449901283225,6061449962281715
"layer_60/recompute/attention",6061449962927737,6061449975295451
"layer_60/recompute/mlp",6061449975303065,6061449990148316
"block_60/backward_including_recompute",6061449997211862,6061450059232828
"layer_59/recompute/attention",6061450059868035,6061450072242885
"layer_59/recompute/mlp",6061450072250243,6061450086364316
"block_59/backward_including_recompute",6061450093594200,6061450154929910
"layer_58/recompute/attention",6061450155581948,6061450170537664
"layer_58/recompute/mlp",6061450170545214,6061450184690552
"block_58/backward_including_recompute",6061450192006286,6061450253325131
"layer_57/recompute/attention",6061450253972562,6061450266384981
"layer_57/recompute/mlp",6061450266392563,6061450280270089
"block_57/backward_including_recompute",6061450287481189,6061450349104103
"layer_56/recompute/attention",6061450349734381,6061450362199729
"layer_56/recompute/mlp",6061450362207887,6061450375951715
"block_56/backward_including_recompute",6061450383228320,6061450446182803
"layer_55/recompute/attention",6061450446827193,6061450459174715
"layer_55/recompute/mlp",6061450459184313,6061450472824205
"block_55/backward_including_recompute",6061450480044873,6061450541370022
"layer_54/recompute/attention",6061450542036685,6061450556925520
"layer_54/recompute/mlp",6061450556933934,6061450571699984
"block_54/backward_including_recompute",6061450579057678,6061450640058023
"layer_53/recompute/attention",6061450640690990,6061450653157042
"layer_53/recompute/mlp",6061450653164912,6061450666824963
"block_53/backward_including_recompute",6061450674063807,6061450735182778
"layer_52/recompute/attention",6061450735828001,6061450748216740
"layer_52/recompute/mlp",6061450748226050,6061450762124984
"block_52/backward_including_recompute",6061450769237842,6061450830526320
"layer_51/recompute/attention",6061450831152822,6061450843640730
"layer_51/recompute/mlp",6061450843648504,6061450857495982
"block_51/backward_including_recompute",6061450864758634,6061450925837701
"layer_50/recompute/attention",6061450926485484,6061450941547697
"layer_50/recompute/mlp",6061450941556719,6061450955341188
"block_50/backward_including_recompute",6061450962589088,6061451024901579
"layer_49/recompute/attention",6061451025536081,6061451038016373
"layer_49/recompute/mlp",6061451038024051,6061451051877641
"block_49/backward_including_recompute",6061451059028740,6061451119504503
"layer_48/recompute/attention",6061451120159069,6061451132627426
"layer_48/recompute/mlp",6061451132636832,6061451146389396
"block_48/backward_including_recompute",6061451153656240,6061451214484008
"layer_47/recompute/attention",6061451215135406,6061451227590162
"layer_47/recompute/mlp",6061451227598064,6061451241312868
"block_47/backward_including_recompute",6061451248638625,6061451311571604
"layer_46/recompute/attention",6061451312236667,6061451327245632
"layer_46/recompute/mlp",6061451327253278,6061451341306262
"block_46/backward_including_recompute",6061451348720917,6061451409753263
"layer_45/recompute/attention",6061451410423990,6061451422889017
"layer_45/recompute/mlp",6061451422897335,6061451436645708
"block_45/backward_including_recompute",6061451443899656,6061451505583083
"layer_44/recompute/attention",6061451506212369,6061451518689973
"layer_44/recompute/mlp",6061451518698035,6061451532335718
"block_44/backward_including_recompute",6061451539555106,6061451601306757
"layer_43/recompute/attention",6061451601934059,6061451614417296
"layer_43/recompute/mlp",6061451614425357,6061451628407397
"block_43/backward_including_recompute",6061451635694050,6061451697137633
"layer_42/recompute/attention",6061451697790824,6061451712889006
"layer_42/recompute/mlp",6061451712898316,6061451727494763
"block_42/backward_including_recompute",6061451734963754,6061451797818108
"layer_41/recompute/attention",6061451798453538,6061451810900710
"layer_41/recompute/mlp",6061451810908420,6061451824604376
"block_41/backward_including_recompute",6061451831969397,6061451893813978
"layer_40/recompute/attention",6061451894445249,6061451906933413
"layer_40/recompute/mlp",6061451906941475,6061451921437825
"block_40/backward_including_recompute",6061451928758942,6061451989922842
"layer_39/recompute/attention",6061451990578593,6061452003089221
"layer_39/recompute/mlp",6061452003096995,6061452017164508
"block_39/backward_including_recompute",6061452024567226,6061452085796886
"layer_38/recompute/attention",6061452086455293,6061452101541027
"layer_38/recompute/mlp",6061452101549953,6061452115775420
"block_38/backward_including_recompute",6061452123135513,6061452184922173
"layer_37/recompute/attention",6061452185556995,6061452198062792
"layer_37/recompute/mlp",6061452198071462,6061452214411260
"block_37/backward_including_recompute",6061452221760121,6061452283755904
"layer_36/recompute/attention",6061452284388102,6061452296868586
"layer_36/recompute/mlp",6061452296876392,6061452311225285
"block_36/backward_including_recompute",6061452318487169,6061452380069826
"layer_35/recompute/attention",6061452380705384,6061452393185101
"layer_35/recompute/mlp",6061452393192523,6061452406974464
"block_35/backward_including_recompute",6061452414306717,6061452475508761
"layer_34/recompute/attention",6061452476180480,6061452491781964
"layer_34/recompute/mlp",6061452491791754,6061452506555020
"block_34/backward_including_recompute",6061452513913482,6061452580014694
"layer_33/recompute/attention",6061452580644076,6061452593070863
"layer_33/recompute/mlp",6061452593080685,6061452607646893
"block_33/backward_including_recompute",6061452614969002,6061452675871586
"layer_32/recompute/attention",6061452676527049,6061452688988716
"layer_32/recompute/mlp",6061452688997674,6061452706701746
"block_32/backward_including_recompute",6061452714312787,6061452774540419
"layer_31/recompute/attention",6061452775185929,6061452787623341
"layer_31/recompute/mlp",6061452787632331,6061452802454829
"block_31/backward_including_recompute",6061452809808459,6061452870661475
"layer_30/recompute/attention",6061452871355274,6061452886444655
"layer_30/recompute/mlp",6061452886453166,6061452901327025
"block_30/backward_including_recompute",6061452908633997,6061452971630017
"layer_29/recompute/attention",6061452972257351,6061452984755884
"layer_29/recompute/mlp",6061452984763146,6061452999835119
"block_29/backward_including_recompute",6061453007180333,6061453068509899
"layer_28/recompute/attention",6061453069173009,6061453081687222
"layer_28/recompute/mlp",6061453081695572,6061453097072285
"block_28/backward_including_recompute",6061453104296153,6061453166064381
"layer_27/recompute/attention",6061453166710115,6061453179188584
"layer_27/recompute/mlp",6061453179197957,6061453194802322
"block_27/backward_including_recompute",6061453202161808,6061453263299627
"layer_26/recompute/attention",6061453263950450,6061453279002231
"layer_26/recompute/mlp",6061453279011605,6061453294800708
"block_26/backward_including_recompute",6061453302079969,6061453364424876
"layer_25/recompute/attention",6061453365064978,6061453377524470
"layer_25/recompute/mlp",6061453377534004,6061453392887742
"block_25/backward_including_recompute",6061453400267707,6061453462608710
"layer_24/recompute/attention",6061453463266637,6061453475842130
"layer_24/recompute/mlp",6061453475850256,6061453492063397
"block_24/backward_including_recompute",6061453499378146,6061453561006980
"layer_23/recompute/attention",6061453561630218,6061453574159343
"layer_23/recompute/mlp",6061453574166957,6061453589256755
"block_23/backward_including_recompute",6061453596600336,6061453661064567
"layer_22/recompute/attention",6061453661751934,6061453676795331
"layer_22/recompute/mlp",6061453676802529,6061453692205771
"block_22/backward_including_recompute",6061453699545512,6061453761284300
"layer_21/recompute/attention",6061453761959922,6061453774404310
"layer_21/recompute/mlp",6061453774412820,6061453790172226
"block_21/backward_including_recompute",6061453797573761,6061453859034176
"layer_20/recompute/attention",6061453859669639,6061453872098730
"layer_20/recompute/mlp",6061453872107720,6061453887690900
"block_20/backward_including_recompute",6061453894933585,6061453955263489
"layer_19/recompute/attention",6061453955898920,6061453968308299
"layer_19/recompute/mlp",6061453968316681,6061453984835745
"block_19/backward_including_recompute",6061453992220735,6061454054470057
"layer_18/recompute/attention",6061454055119728,6061454070191926
"layer_18/recompute/mlp",6061454070199891,6061454086595211
"block_18/backward_including_recompute",6061454094054025,6061454154718495
"layer_17/recompute/attention",6061454155377413,6061454167825929
"layer_17/recompute/mlp",6061454167834247,6061454183984635
"block_17/backward_including_recompute",6061454191486812,6061454254226774
"layer_16/recompute/attention",6061454254852093,6061454267289250
"layer_16/recompute/mlp",6061454267298432,6061454283670201
"block_16/backward_including_recompute",6061454291247323,6061454356352725
"layer_15/recompute/attention",6061454356989947,6061454369449601
"layer_15/recompute/mlp",6061454369457087,6061454386401216
"block_15/backward_including_recompute",6061454393825375,6061454455575117
"layer_14/recompute/attention",6061454456227347,6061454471255131
"layer_14/recompute/mlp",6061454471262905,6061454487203724
"block_14/backward_including_recompute",6061454494708941,6061454556075126
"layer_13/recompute/attention",6061454556704796,6061454569186722
"layer_13/recompute/mlp",6061454569194144,6061454585469944
"block_13/backward_including_recompute",6061454593074426,6061454654118078
"layer_12/recompute/attention",6061454654772293,6061454667237418
"layer_12/recompute/mlp",6061454667245705,6061454683349790
"block_12/backward_including_recompute",6061454690902656,6061454754160481
"layer_11/recompute/attention",6061454754786600,6061454767231341
"layer_11/recompute/mlp",6061454767239083,6061454784610513
"block_11/backward_including_recompute",6061454792208371,6061454853038453
"layer_10/recompute/attention",6061454853740892,6061454868747299
"layer_10/recompute/mlp",6061454868756289,6061454884916696
"block_10/backward_including_recompute",6061454892449337,6061454953789953
"layer_9/recompute/attention",6061454954442536,6061454966969774
"layer_9/recompute/mlp",6061454966977164,6061454983646762
"block_9/backward_including_recompute",6061454991117514,6061455054052615
"layer_8/recompute/attention",6061455054675885,6061455067193684
"layer_8/recompute/mlp",6061455067202514,6061455084690329
"block_8/backward_including_recompute",6061455092337020,6061455153279487
"layer_7/recompute/attention",6061455153905189,6061455166373803
"layer_7/recompute/mlp",6061455166381833,6061455182498047
"block_7/backward_including_recompute",6061455190118465,6061455251910575
"layer_6/recompute/attention",6061455252571606,6061455267716991
"layer_6/recompute/mlp",6061455267726077,6061455284190872
"block_6/backward_including_recompute",6061455291799161,6061455353172290
"layer_5/recompute/attention",6061455353867337,6061455366357968
"layer_5/recompute/mlp",6061455366367566,6061455392017185
"block_5/backward_including_recompute",6061455402091491,6061455467538818
"layer_4/recompute/attention",6061455468161479,6061455480718063
"layer_4/recompute/mlp",6061455480726989,6061455497862448
"block_4/backward_including_recompute",6061455505605236,6061455565762892
"layer_3/recompute/attention",6061455566395091,6061455578891897
"layer_3/recompute/mlp",6061455578900823,6061455597101928
"block_3/backward_including_recompute",6061455600530068,6061455654200119
"layer_2/recompute/attention",6061455654213813,6061455669328286
"layer_2/recompute/mlp",6061455669336956,6061455675179339
"block_2/backward_including_recompute",6061455675190505,6061455718425827
"layer_1/recompute/attention",6061455718441857,6061455733729452
"layer_1/recompute/mlp",6061455733736458,6061455739604121
"block_1/backward_including_recompute",6061455739615671,6061455783021876
"layer_0/recompute/attention",6061455783035602,6061455798216411
"layer_0/recompute/mlp",6061455798224282,6061455804082089
"block_0/backward_including_recompute",6061455804092711,6061455847951113
