"id","ts","dur","kind","gemm","pg","collective","marker"
540,6061442529132212,1161394081,"comm",0,"DATA_PARALLEL_GROUP_WITH_CP","allgather_into_tensor_coalesced",""
1256,6061443690532117,248066,"compute",0,"","",""
1258,6061443690770455,1482764,"comm",0,"DATA_PARALLEL_GROUP_WITH_CP","allgather_into_tensor_coalesced",""
1259,6061443690780727,272066,"compute",1,"","",""
1260,6061443691049881,53345,"compute",1,"","",""
1261,6061443691101689,17441,"compute",1,"","",""
1262,6061443691121657,33025,"compute",0,"","",""
1263,6061443691157018,48513,"compute",0,"","",""
1264,6061443691201946,111841,"compute",1,"","",""
1265,6061443691311739,55873,"compute",1,"","",""
1266,6061443691363772,15840,"compute",1,"","",""
1267,6061443691382652,19072,"compute",0,"","",""
1268,6061443691404572,12576,"compute",0,"","",""
1269,6061443691418524,43968,"compute",0,"","",""
1270,6061443691464061,35136,"compute",0,"","",""
1271,6061443691500637,10176,"compute",0,"","",""
1272,6061443691509981,678597,"compute",1,"","",""
1273,6061443692185378,17408,"compute",1,"","",""
1274,6061443692201699,90689,"compute",1,"","",""
1275,6061443692295459,167394,"compute",0,"","",""
1276,6061443692465413,238402,"compute",0,"","",""
1277,6061443692703751,225602,"compute",1,"","",""
1278,6061443692932137,1268138,"compute",0,"","",""
1279,6061443694202899,2016,"compute",0,"","",""
1280,6061443694206675,2336,"compute",0,"","",""
1281,6061443694211059,1600,"compute",0,"","",""
1282,6061443694215124,2143,"compute",0,"","",""
1283,6061443694219251,1088,"compute",0,"","",""
1284,6061443694223347,1025,"compute",0,"","",""
1285,6061443694227124,2015,"compute",0,"","",""
1286,6061443694231252,1887,"memory",0,"","",""
1287,6061443694235347,2080,"compute",0,"","",""
1288,6061443694239444,1728,"compute",0,"","",""
1289,6061443694243827,1633,"compute",0,"","",""
1290,6061443694247892,6080,"compute",0,"","",""
1291,6061443694256404,1824,"compute",0,"","",""
1292,6061443694260212,3136,"compute",0,"","",""
1293,6061443694266068,2976,"compute",0,"","",""
1294,6061443694270164,2784,"compute",0,"","",""
1295,6061443694274260,1728,"compute",0,"","",""
1296,6061443694278356,1760,"compute",0,"","",""
1297,6061443694282740,1472,"compute",0,"","",""
1298,6061443694286836,1568,"compute",0,"","",""
1299,6061443694290932,1472,"compute",0,"","",""
1300,6061443694295028,1504,"compute",0,"","",""
1301,6061443694298836,1760,"compute",0,"","",""
1302,6061443694302932,1760,"compute",0,"","",""
1303,6061443694306996,1920,"compute",0,"","",""
1304,6061443694311124,1760,"compute",0,"","",""
1305,6061443694315508,10176,"compute",0,"","",""
1306,6061443694327764,346755,"compute",0,"","",""
1307,6061443694676279,5024,"compute",0,"","",""
1308,6061443694684119,2208,"compute",0,"","",""
1309,6061443694687927,2112,"compute",0,"","",""
1310,6061443694692056,4543,"compute",0,"","",""
1311,6061443694698167,2112,"compute",0,"","",""
1312,6061443694702296,1983,"compute",0,"","",""
1313,6061443694706679,172194,"compute",0,"","",""
1314,6061443694881049,81505,"compute",0,"","",""
1315,6061443694965434,338722,"compute",0,"","",""
1316,6061443695307068,171618,"compute",0,"","",""
1317,6061443695481054,62944,"compute",0,"","",""
1318,6061443695546623,39872,"compute",0,"","",""
1319,6061443695589439,1952,"compute",0,"","",""
1320,6061443695593183,2368,"compute",0,"","",""
1321,6061443695597567,1600,"compute",0,"","",""
1322,6061443695601663,2112,"compute",0,"","",""
1323,6061443695605759,1088,"compute",0,"","",""
1324,6061443695609855,1056,"compute",0,"","",""
1325,6061443695613631,2048,"compute",0,"","",""
1326,6061443695617759,1888,"memory",0,"","",""
1327,6061443695621855,2112,"compute",0,"","",""
1328,6061443695625951,1760,"compute",0,"","",""
1329,6061443695630335,1632,"compute",0,"","",""
1330,6061443695634431,5952,"compute",0,"","",""
1331,6061443695642911,1824,"compute",0,"","",""
1332,6061443695646719,3168,"compute",0,"","",""
1333,6061443695652543,2977,"compute",0,"","",""
1334,6061443695656671,2784,"compute",0,"","",""
1335,6061443695660768,1727,"compute",0,"","",""
1336,6061443695664863,1728,"compute",0,"","",""
1337,6061443695669248,1472,"compute",0,"","",""
1338,6061443695673311,1569,"compute",0,"","",""
1339,6061443695677440,1471,"compute",0,"","",""
1340,6061443695681536,1504,"compute",0,"","",""
1341,6061443695685311,1793,"compute",0,"","",""
1342,6061443695689440,1791,"compute",0,"","",""
1343,6061443695693536,1824,"compute",0,"","",""
1344,6061443695697632,1760,"compute",0,"","",""
1345,6061443695702016,10176,"compute",0,"","",""
1346,6061443695714304,7520,"compute",0,"","",""
1347,6061443695724544,4544,"compute",0,"","",""
1348,6061443695730688,2144,"compute",0,"","",""
1349,6061443695734464,2112,"compute",0,"","",""
1350,6061443695738592,4544,"compute",0,"","",""
1351,6061443695744736,2080,"compute",0,"","",""
1352,6061443695748832,1984,"compute",0,"","",""
1353,6061443695753216,2080,"compute",0,"","",""
1354,6061443695757280,2944,"compute",0,"","",""
1355,6061443695761536,7392,"compute",0,"","",""
1356,6061443695771648,1952,"compute",0,"","",""
1357,6061443695775425,2111,"compute",0,"","",""
1358,6061443695779553,2623,"compute",0,"","",""
1359,6061443695783648,364132,"compute",0,"","",""
1360,6061443696150563,9825,"compute",0,"","",""
1361,6061443696162820,22400,"compute",0,"","",""
1362,6061443696187364,1888,"compute",0,"","",""
1363,6061443696191492,1568,"compute",0,"","",""
1364,6061443696195588,1696,"compute",0,"","",""
1365,6061443696199364,1824,"compute",0,"","",""
1366,6061443696207524,3904,"memory",0,"","",""
1369,6061443696337637,1248,"compute",0,"","",""
1375,6061443696354373,2272,"compute",0,"","",""
1387,6061443696443622,3200,"compute",0,"","",""
1393,6061443696510887,1408,"compute",0,"","",""
1396,6061443696537959,2528,"memory",0,"","",""
1402,6061443696563463,1024,"compute",0,"","",""
1406,6061443696570119,1792,"compute",0,"","",""
1417,6061443696592711,2016,"compute",0,"","",""
1424,6061443696608743,1792,"compute",0,"","",""
1426,6061443696617639,3553,"memory",0,"","",""
1432,6061443696643112,1440,"compute",0,"","",""
1437,6061443696649192,2176,"compute",0,"","",""
1447,6061443696668328,2080,"compute",0,"","",""
1451,6061443696747945,1855,"compute",0,"","",""
1455,6061443696764329,1791,"compute",0,"","",""
1458,6061443696788073,1376,"compute",0,"","",""
1461,6061443696809993,1472,"compute",0,"","",""
1464,6061443696821609,1760,"compute",0,"","",""
1467,6061443696837833,1888,"compute",0,"","",""
1475,6061443696893482,1920,"compute",0,"","",""
1486,6061443696924298,1728,"compute",0,"","",""
1490,6061443696955114,1728,"compute",0,"","",""
1496,6061443696974250,1889,"compute",0,"","",""
1499,6061443696984074,2816,"memory",0,"","",""
1505,6061443697009963,832,"compute",0,"","",""
1509,6061443697014571,2208,"compute",0,"","",""
1520,6061443697037515,2784,"compute",0,"","",""
1527,6061443697052395,1856,"compute",0,"","",""
1529,6061443697061387,2464,"memory",0,"","",""
1535,6061443697084011,1376,"compute",0,"","",""
1541,6061443697088875,2272,"compute",0,"","",""
1550,6061443697107532,1887,"compute",0,"","",""
1556,6061443697139756,1248,"compute",0,"","",""
1566,6061443697187820,1024,"compute",0,"","",""
1571,6061443697201580,1760,"compute",0,"","",""
1574,6061443697219052,3840,"compute",0,"","",""
1585,6061443697263341,4960,"compute",0,"","",""
1591,6061443697282445,1440,"compute",0,"","",""
1600,6061443697300205,1440,"compute",0,"","",""
1603,6061443697307117,1440,"compute",0,"","",""
1606,6061443697320301,1536,"compute",0,"","",""
1618,6061443697338541,1056,"compute",0,"","",""
1622,6061443697344717,1440,"compute",0,"","",""
1626,6061443697356014,3840,"compute",0,"","",""
1635,6061443697379438,4800,"compute",0,"","",""
1638,6061443697401870,1760,"compute",0,"","",""
1649,6061443697425294,3776,"compute",0,"","",""
1652,6061443697436302,1536,"compute",0,"","",""
1658,6061443697489999,1696,"compute",0,"","",""
1665,6061443697518959,1408,"compute",0,"","",""
1669,6061443697532463,1536,"compute",0,"","",""
1675,6061443697546607,1664,"compute",0,"","",""
1677,6061443697556591,3904,"memory",0,"","",""
1683,6061443697581807,1249,"compute",0,"","",""
1689,6061443697588527,2432,"compute",0,"","",""
1698,6061443697609872,2560,"compute",0,"","",""
1705,6061443697623568,1376,"compute",0,"","",""
1707,6061443697630896,3840,"memory",0,"","",""
1713,6061443697654768,1024,"compute",0,"","",""
1719,6061443697660016,1792,"compute",0,"","",""
1728,6061443697676720,1856,"compute",0,"","",""
1735,6061443697689488,1824,"compute",0,"","",""
1737,6061443697697264,3937,"memory",0,"","",""
1743,6061443697722032,1440,"compute",0,"","",""
1751,6061443697726992,2177,"compute",0,"","",""
1758,6061443697743793,2080,"compute",0,"","",""
1762,6061443697767825,1984,"compute",0,"","",""
1767,6061443697780625,1792,"compute",0,"","",""
1770,6061443697793041,1344,"compute",0,"","",""
1773,6061443697803281,1472,"compute",0,"","",""
1776,6061443697813426,1727,"compute",0,"","",""
1778,6061443697822706,1888,"compute",0,"","",""
1786,6061443697841777,1697,"compute",0,"","",""
1798,6061443697863314,1728,"compute",0,"","",""
1802,6061443697876530,1568,"compute",0,"","",""
1808,6061443697890194,1728,"compute",0,"","",""
1810,6061443697898034,2624,"memory",0,"","",""
1816,6061443697922322,864,"compute",0,"","",""
1819,6061443697927218,2208,"compute",0,"","",""
1831,6061443697971251,2624,"compute",0,"","",""
1838,6061443697985523,1856,"compute",0,"","",""
1840,6061443697993267,3584,"memory",0,"","",""
1846,6061443698016979,1408,"compute",0,"","",""
1852,6061443698021235,2304,"compute",0,"","",""
1861,6061443698037299,1888,"compute",0,"","",""
1867,6061443698053619,1057,"compute",0,"","",""
1877,6061443698074419,1025,"compute",0,"","",""
1882,6061443698082036,1983,"compute",0,"","",""
1886,6061443698092788,3840,"compute",0,"","",""
1896,6061443698116788,4864,"compute",0,"","",""
1903,6061443698132756,1440,"compute",0,"","",""
1911,6061443698146996,1440,"compute",0,"","",""
1914,6061443698154068,1440,"compute",0,"","",""
1918,6061443698165844,1536,"compute",0,"","",""
1929,6061443698186676,1025,"compute",0,"","",""
1933,6061443698192501,1440,"compute",0,"","",""
1937,6061443698201621,3840,"compute",0,"","",""
1946,6061443698221749,4800,"compute",0,"","",""
1949,6061443698233461,1760,"compute",0,"","",""
1961,6061443698251509,3712,"compute",0,"","",""
1963,6061443698262069,1504,"compute",0,"","",""
1969,6061443698285973,1696,"compute",0,"","",""
1977,6061443698306773,1408,"compute",0,"","",""
1980,6061443698317846,1535,"compute",0,"","",""
1986,6061443698330806,1632,"compute",0,"","",""
1988,6061443698338902,3648,"memory",0,"","",""
1994,6061443698362742,1280,"compute",0,"","",""
2000,6061443698367990,2432,"compute",0,"","",""
2009,6061443698387094,2496,"compute",0,"","",""
2016,6061443698400246,1408,"compute",0,"","",""
2018,6061443698406806,4128,"memory",0,"","",""
2024,6061443698430806,1057,"compute",0,"","",""
2031,6061443698435511,1823,"compute",0,"","",""
2039,6061443698450903,1856,"compute",0,"","",""
2046,6061443698463511,1792,"compute",0,"","",""
2048,6061443698476407,2496,"memory",0,"","",""
2054,6061443698498807,1440,"compute",0,"","",""
2059,6061443698503063,2176,"compute",0,"","",""
2069,6061443698520695,2080,"compute",0,"","",""
2073,6061443698542743,2016,"compute",0,"","",""
2077,6061443698555031,1793,"compute",0,"","",""
2081,6061443698566679,1345,"compute",0,"","",""
2084,6061443698575768,1472,"compute",0,"","",""
2087,6061443698585656,1760,"compute",0,"","",""
2089,6061443698594584,1920,"compute",0,"","",""
2098,6061443698614040,1696,"compute",0,"","",""
2109,6061443698632728,1728,"compute",0,"","",""
2114,6061443698645784,1568,"compute",0,"","",""
2119,6061443698658200,1728,"compute",0,"","",""
2121,6061443698665784,3617,"memory",0,"","",""
2127,6061443698689529,864,"compute",0,"","",""
2132,6061443698693497,2208,"compute",0,"","",""
2142,6061443698711577,2624,"compute",0,"","",""
2149,6061443698725145,1856,"compute",0,"","",""
2151,6061443698731993,3680,"memory",0,"","",""
2157,6061443698755353,1408,"compute",0,"","",""
2164,6061443698759961,2304,"compute",0,"","",""
2172,6061443698776793,1888,"compute",0,"","",""
2179,6061443698792218,1055,"compute",0,"","",""
2189,6061443698811034,1024,"compute",0,"","",""
2194,6061443698818298,1984,"compute",0,"","",""
2198,6061443698827706,3840,"compute",0,"","",""
2207,6061443698847418,4832,"compute",0,"","",""
2214,6061443698862010,1472,"compute",0,"","",""
2222,6061443698876314,1440,"compute",0,"","",""
2225,6061443698882618,1472,"compute",0,"","",""
2229,6061443698893210,1536,"compute",0,"","",""
2240,6061443698909338,1025,"compute",0,"","",""
2244,6061443698915738,1473,"compute",0,"","",""
2248,6061443698924186,3840,"compute",0,"","",""
2257,6061443698943515,4800,"compute",0,"","",""
2260,6061443698954075,1728,"compute",0,"","",""
2272,6061443698972443,3712,"compute",0,"","",""
2274,6061443698981883,1504,"compute",0,"","",""
2280,6061443699008475,1664,"compute",0,"","",""
2288,6061443699027323,1408,"compute",0,"","",""
2291,6061443699037468,1535,"compute",0,"","",""
2297,6061443699049628,1663,"compute",0,"","",""
2299,6061443699058204,3680,"memory",0,"","",""
2305,6061443699083356,1280,"compute",0,"","",""
2311,6061443699088444,2432,"compute",0,"","",""
2320,6061443699106780,2528,"compute",0,"","",""
2327,6061443699120412,1376,"compute",0,"","",""
2329,6061443699127644,2464,"memory",0,"","",""
2335,6061443699149533,1023,"compute",0,"","",""
2341,6061443699154173,1823,"compute",0,"","",""
2350,6061443699170653,1856,"compute",0,"","",""
2357,6061443699182909,1824,"compute",0,"","",""
2359,6061443699189885,3488,"memory",0,"","",""
2365,6061443699217917,1440,"compute",0,"","",""
2371,6061443699222845,2176,"compute",0,"","",""
2380,6061443699240797,2112,"compute",0,"","",""
2384,6061443699258813,1984,"compute",0,"","",""
2389,6061443699271421,1792,"compute",0,"","",""
2392,6061443699282718,1343,"compute",0,"","",""
2395,6061443699291742,1472,"compute",0,"","",""
2398,6061443699301214,1760,"compute",0,"","",""
2400,6061443699310270,1920,"compute",0,"","",""
2410,6061443699326718,1696,"compute",0,"","",""
2420,6061443699347102,1728,"compute",0,"","",""
2424,6061443699360094,1568,"compute",0,"","",""
2430,6061443699373502,1760,"compute",0,"","",""
2432,6061443699381375,3711,"memory",0,"","",""
2438,6061443699405503,864,"compute",0,"","",""
2444,6061443699409855,2208,"compute",0,"","",""
2453,6061443699429247,2656,"compute",0,"","",""
2460,6061443699442783,1856,"compute",0,"","",""
2462,6061443699450047,2464,"memory",0,"","",""
2468,6061443699497887,1408,"compute",0,"","",""
2474,6061443699504320,2303,"compute",0,"","",""
2483,6061443699522112,1920,"compute",0,"","",""
2490,6061443699539776,1088,"compute",0,"","",""
2500,6061443699560480,1056,"compute",0,"","",""
2505,6061443699568544,1984,"compute",0,"","",""
2508,6061443699577760,3872,"compute",0,"","",""
2518,6061443699601120,4864,"compute",0,"","",""
2525,6061443699616096,1472,"compute",0,"","",""
2533,6061443699631745,1472,"compute",0,"","",""
2537,6061443699638305,1472,"compute",0,"","",""
2541,6061443699648928,1537,"compute",0,"","",""
2550,6061443699664865,1024,"compute",0,"","",""
2555,6061443699672321,1440,"compute",0,"","",""
2559,6061443699681441,3840,"compute",0,"","",""
2568,6061443699702113,4768,"compute",0,"","",""
2571,6061443699712737,1728,"compute",0,"","",""
2583,6061443699732225,3648,"compute",0,"","",""
2585,6061443699742562,1503,"compute",0,"","",""
2591,6061443699765633,1697,"compute",0,"","",""
2599,6061443699784482,1408,"compute",0,"","",""
2602,6061443699795586,1536,"compute",0,"","",""
2608,6061443699808482,1632,"compute",0,"","",""
2610,6061443699816898,3712,"memory",0,"","",""
2616,6061443699840834,1280,"compute",0,"","",""
2622,6061443699846594,2464,"compute",0,"","",""
2631,6061443699865698,2560,"compute",0,"","",""
2638,6061443699879043,1407,"compute",0,"","",""
2640,6061443699886115,3583,"memory",0,"","",""
2646,6061443699909539,1024,"compute",0,"","",""
2653,6061443699914275,1792,"compute",0,"","",""
2661,6061443699929731,1856,"compute",0,"","",""
2668,6061443699942275,1760,"compute",0,"","",""
2670,6061443699949219,3552,"memory",0,"","",""
2676,6061443699971875,1408,"compute",0,"","",""
2681,6061443699976739,2208,"compute",0,"","",""
2691,6061443699993443,2112,"compute",0,"","",""
2695,6061443700011524,1984,"compute",0,"","",""
2700,6061443700023876,1792,"compute",0,"","",""
2703,6061443700035012,1376,"compute",0,"","",""
2706,6061443700045348,1504,"compute",0,"","",""
2709,6061443700053252,1760,"compute",0,"","",""
2711,6061443700062500,1920,"compute",0,"","",""
2721,6061443700081412,1696,"compute",0,"","",""
2731,6061443700099844,1728,"compute",0,"","",""
2736,6061443700113285,1567,"compute",0,"","",""
2741,6061443700125797,1728,"compute",0,"","",""
2743,6061443700133189,2688,"memory",0,"","",""
2749,6061443700156229,992,"compute",0,"","",""
2753,6061443700162053,2240,"compute",0,"","",""
2764,6061443700180741,2624,"compute",0,"","",""
2771,6061443700194277,1856,"compute",0,"","",""
2773,6061443700200741,3552,"memory",0,"","",""
2779,6061443700224805,1409,"compute",0,"","",""
2785,6061443700229509,2305,"compute",0,"","",""
2794,6061443700246758,1887,"compute",0,"","",""
2801,6061443700261254,1088,"compute",0,"","",""
2812,6061443700280870,1056,"compute",0,"","",""
2816,6061443700287334,1952,"compute",0,"","",""
2820,6061443700296518,3840,"compute",0,"","",""
2829,6061443700315398,4864,"compute",0,"","",""
2836,6061443700329926,1472,"compute",0,"","",""
2844,6061443700344262,1440,"compute",0,"","",""
2848,6061443700350534,1440,"compute",0,"","",""
2852,6061443700361127,1535,"compute",0,"","",""
2862,6061443700377990,1025,"compute",0,"","",""
2866,6061443700384103,1440,"compute",0,"","",""
2869,6061443700392967,3840,"compute",0,"","",""
2879,6061443700435623,4768,"compute",0,"","",""
2883,6061443700446567,1728,"compute",0,"","",""
2893,6061443700465159,3648,"compute",0,"","",""
2896,6061443700482664,1536,"compute",0,"","",""
2902,6061443700505032,1664,"compute",0,"","",""
2910,6061443700523208,1408,"compute",0,"","",""
2913,6061443700534344,1536,"compute",0,"","",""
2919,6061443700547240,1792,"compute",0,"","",""
2921,6061443700556680,3712,"memory",0,"","",""
2927,6061443700581864,1408,"compute",0,"","",""
2933,6061443700587049,2463,"compute",0,"","",""
2942,6061443700606857,2528,"compute",0,"","",""
2949,6061443700621769,1408,"compute",0,"","",""
2951,6061443700629321,3552,"memory",0,"","",""
2957,6061443700652201,1056,"compute",0,"","",""
2964,6061443700656873,1824,"compute",0,"","",""
2972,6061443700672649,1824,"compute",0,"","",""
2979,6061443700686313,1824,"compute",0,"","",""
2981,6061443700693097,2496,"memory",0,"","",""
2987,6061443700715305,1440,"compute",0,"","",""
2992,6061443700719529,2240,"compute",0,"","",""
3002,6061443700738090,2112,"compute",0,"","",""
3006,6061443700756362,1984,"compute",0,"","",""
3010,6061443700768330,1792,"compute",0,"","",""
3014,6061443700779722,1376,"compute",0,"","",""
3017,6061443700788522,1472,"compute",0,"","",""
3020,6061443700798122,1760,"compute",0,"","",""
3022,6061443700806762,1888,"compute",0,"","",""
3030,6061443700825194,1696,"compute",0,"","",""
3042,6061443700843947,1727,"compute",0,"","",""
3047,6061443700856587,1600,"compute",0,"","",""
3052,6061443700868779,1728,"compute",0,"","",""
3054,6061443700876459,3968,"memory",0,"","",""
3060,6061443700900715,1024,"compute",0,"","",""
3065,6061443700904811,2208,"compute",0,"","",""
3075,6061443700922155,2624,"compute",0,"","",""
3082,6061443700935691,1856,"compute",0,"","",""
3084,6061443700943756,3551,"memory",0,"","",""
3090,6061443700967947,1409,"compute",0,"","",""
3096,6061443700972140,2304,"compute",0,"","",""
3105,6061443700988812,1888,"compute",0,"","",""
3111,6061443701004044,1056,"compute",0,"","",""
3123,6061443701024716,1056,"compute",0,"","",""
3127,6061443701031564,1952,"compute",0,"","",""
3130,6061443701040876,3808,"compute",0,"","",""
3140,6061443701061101,4863,"compute",0,"","",""
3147,6061443701075276,1473,"compute",0,"","",""
3155,6061443701089581,1471,"compute",0,"","",""
3158,6061443701095597,1472,"compute",0,"","",""
3163,6061443701106125,1536,"compute",0,"","",""
3173,6061443701123469,1056,"compute",0,"","",""
3177,6061443701129261,1440,"compute",0,"","",""
3181,6061443701138125,3840,"compute",0,"","",""
3190,6061443701158285,4768,"compute",0,"","",""
3194,6061443701169709,1760,"compute",0,"","",""
3205,6061443701188141,3648,"compute",0,"","",""
3207,6061443701198446,1535,"compute",0,"","",""
3213,6061443701218894,1696,"compute",0,"","",""
3221,6061443701236494,1408,"compute",0,"","",""
3224,6061443701247150,1536,"compute",0,"","",""
3230,6061443701260366,1760,"compute",0,"","",""
3232,6061443701268910,3808,"memory",0,"","",""
3238,6061443701296526,1440,"compute",0,"","",""
3244,6061443701301934,2432,"compute",0,"","",""
3253,6061443701320334,2528,"compute",0,"","",""
3260,6061443701333679,1408,"compute",0,"","",""
3262,6061443701340079,2464,"memory",0,"","",""
3268,6061443701361647,1024,"compute",0,"","",""
3275,6061443701366479,1824,"compute",0,"","",""
3283,6061443701381647,1888,"compute",0,"","",""
3290,6061443701394127,1792,"compute",0,"","",""
3292,6061443701401103,3552,"memory",0,"","",""
3298,6061443701426031,1440,"compute",0,"","",""
3305,6061443701430767,2209,"compute",0,"","",""
3313,6061443701445648,2111,"compute",0,"","",""
3317,6061443701463184,1984,"compute",0,"","",""
3322,6061443701481616,1792,"compute",0,"","",""
3325,6061443701492784,1344,"compute",0,"","",""
3328,6061443701501232,1472,"compute",0,"","",""
3331,6061443701510608,1760,"compute",0,"","",""
3333,6061443701519664,1888,"compute",0,"","",""
3341,6061443701537072,1696,"compute",0,"","",""
3353,6061443701554961,1695,"compute",0,"","",""
3357,6061443701567441,1568,"compute",0,"","",""
3363,6061443701580497,1760,"compute",0,"","",""
3365,6061443701590737,3904,"memory",0,"","",""
3371,6061443701615633,1056,"compute",0,"","",""
3377,6061443701620017,2208,"compute",0,"","",""
3386,6061443701636721,2624,"compute",0,"","",""
3393,6061443701650353,1856,"compute",0,"","",""
3395,6061443701658065,3904,"memory",0,"","",""
3401,6061443701681586,1408,"compute",0,"","",""
3406,6061443701685778,2303,"compute",0,"","",""
3416,6061443701703314,1888,"compute",0,"","",""
3422,6061443701718418,1088,"compute",0,"","",""
3434,6061443701738418,1024,"compute",0,"","",""
3438,6061443701744786,1952,"compute",0,"","",""
3441,6061443701754194,3840,"compute",0,"","",""
3451,6061443701775378,4896,"compute",0,"","",""
3458,6061443701789938,1473,"compute",0,"","",""
3466,6061443701803699,1472,"compute",0,"","",""
3469,6061443701810419,1472,"compute",0,"","",""
3474,6061443701821651,1536,"compute",0,"","",""
3484,6061443701837107,1056,"compute",0,"","",""
3488,6061443701843283,1440,"compute",0,"","",""
3492,6061443701851859,3808,"compute",0,"","",""
3501,6061443701872627,4800,"compute",0,"","",""
3504,6061443701882835,1760,"compute",0,"","",""
3516,6061443701901299,3616,"compute",0,"","",""
3518,6061443701910836,1535,"compute",0,"","",""
3524,6061443701931571,1665,"compute",0,"","",""
3532,6061443701949812,1408,"compute",0,"","",""
3535,6061443701960628,1536,"compute",0,"","",""
3541,6061443701973012,1632,"compute",0,"","",""
3543,6061443701981172,3712,"memory",0,"","",""
3549,6061443702004308,1280,"compute",0,"","",""
3555,6061443702009172,2432,"compute",0,"","",""
3564,6061443702027253,2495,"compute",0,"","",""
3571,6061443702040276,1377,"compute",0,"","",""
3573,6061443702047413,2496,"memory",0,"","",""
3579,6061443702069205,1024,"compute",0,"","",""
3587,6061443702074101,1792,"compute",0,"","",""
3594,6061443702089173,1888,"compute",0,"","",""
3601,6061443702101397,1792,"compute",0,"","",""
3603,6061443702108853,3744,"memory",0,"","",""
3609,6061443702131861,1440,"compute",0,"","",""
3616,6061443702136373,2208,"compute",0,"","",""
3624,6061443702151125,2080,"compute",0,"","",""
3628,6061443702169718,1983,"compute",0,"","",""
3633,6061443702181206,1792,"compute",0,"","",""
3636,6061443702192662,1376,"compute",0,"","",""
3639,6061443702201238,1472,"compute",0,"","",""
3642,6061443702210774,1760,"compute",0,"","",""
3644,6061443702219510,1920,"compute",0,"","",""
3654,6061443702237430,1696,"compute",0,"","",""
3664,6061443702255926,1728,"compute",0,"","",""
3669,6061443702269110,1600,"compute",0,"","",""
3674,6061443702281111,1727,"compute",0,"","",""
3676,6061443702288726,3617,"memory",0,"","",""
3682,6061443702311703,832,"compute",0,"","",""
3688,6061443702316311,2240,"compute",0,"","",""
3697,6061443702333879,2624,"compute",0,"","",""
3704,6061443702347255,1856,"compute",0,"","",""
3706,6061443702354583,3520,"memory",0,"","",""
3712,6061443702376663,1408,"compute",0,"","",""
3718,6061443702381623,2304,"compute",0,"","",""
3727,6061443702397655,1856,"compute",0,"","",""
3734,6061443702413176,1055,"compute",0,"","",""
3745,6061443702432568,1056,"compute",0,"","",""
3749,6061443702438904,1952,"compute",0,"","",""
3753,6061443702449304,3840,"compute",0,"","",""
3762,6061443702476984,4896,"compute",0,"","",""
3769,6061443702492056,1472,"compute",0,"","",""
3777,6061443702505720,1472,"compute",0,"","",""
3780,6061443702512185,1471,"compute",0,"","",""
3785,6061443702524248,1537,"compute",0,"","",""
3795,6061443702540185,1024,"compute",0,"","",""
3799,6061443702546201,1440,"compute",0,"","",""
3803,6061443702555929,3840,"compute",0,"","",""
3812,6061443702576825,4768,"compute",0,"","",""
3816,6061443702587033,1760,"compute",0,"","",""
3827,6061443702605497,3648,"compute",0,"","",""
3829,6061443702615001,1536,"compute",0,"","",""
3835,6061443702634778,1695,"compute",0,"","",""
3843,6061443702656633,1409,"compute",0,"","",""
3846,6061443702667770,1504,"compute",0,"","",""
3852,6061443702680890,1664,"compute",0,"","",""
3854,6061443702689018,2720,"memory",0,"","",""
3860,6061443702711706,1248,"compute",0,"","",""
