layer,gpu,start_ns,wall_ms
layer:11,7,2222508429,133.708
layer:11,7,21848927216,115.801
layer:12,0,2355841746,62.698
layer:12,0,21655490386,112.297
layer:12,1,2356448368,62.169
layer:12,1,21655298445,114.348
layer:12,2,2356902680,62.817
layer:12,2,21658010593,110.479
layer:12,3,2356062200,63.626
layer:12,3,21656706434,111.697
layer:12,4,2356326025,62.581
layer:12,4,21656104764,113.542
layer:12,5,2356726349,63.081
layer:12,5,21654785654,113.488
layer:12,6,2357122197,61.942
layer:12,6,21655594868,112.552
layer:12,7,2356368893,63.418
layer:12,7,21656413924,112.383
layer:13,0,2418708469,66.332
layer:13,0,21447438935,111.342
layer:13,1,2418749993,67.17
layer:13,1,21448211287,110.977
layer:13,2,2419865420,65.501
layer:13,2,21448695635,110.532
layer:13,3,2419833188,66.895
layer:13,3,21448307548,110.51
layer:13,4,2419038626,66.426
layer:13,4,21448337496,111.298
layer:13,5,2419967292,65.583
layer:13,5,21448105585,111.537
layer:13,6,2419217807,66.375
layer:13,6,21448662849,111.427
layer:13,7,2419929302,65.613
layer:13,7,21448534426,109.75
layer:14,0,2485191036,76.208
layer:14,0,21256791447,107.164
layer:14,1,2486065091,75.046
layer:14,1,21257665299,106.836
layer:14,2,2485512177,75.171
layer:14,2,21258393830,106.258
layer:14,3,2486869006,74.241
layer:14,3,21258092272,106.726
layer:14,4,2485601881,75.479
layer:14,4,21257851159,108.441
layer:14,5,2485698374,75.217
layer:14,5,21257540515,107.283
layer:14,6,2485731293,75.571
layer:14,6,21257652338,108.708
layer:14,7,2485682964,75.235
layer:14,7,21257656834,107.118
layer:15,0,2561538418,142.167
layer:15,0,21067892980,113.585
layer:15,1,2561245909,141.145
layer:15,1,21068774411,113.082
layer:15,2,2560821105,142.761
layer:15,2,21069295163,113.074
layer:15,3,2561247091,142.151
layer:15,3,21069028618,113.359
layer:15,4,2561218222,141.917
layer:15,4,21069178817,112.968
layer:15,5,2561066345,141.897
layer:15,5,21068623073,113.532
layer:15,6,2561453634,142.166
layer:15,6,21069223438,112.886
layer:15,7,2561056411,141.67
layer:15,7,21068899761,113.734
layer:16,0,2703852697,62.314
layer:16,0,20863101147,112.071
layer:16,1,2702531685,63.538
layer:16,1,20864122448,111.351
layer:16,2,2703726860,62.234
layer:16,2,20864018060,111.749
layer:16,3,2703535976,62.069
layer:16,3,20864118207,111.293
layer:16,4,2703273147,64.159
layer:16,4,20864573029,110.628
layer:16,5,2703106549,62.608
layer:16,5,20863644148,111.683
layer:16,6,2703762961,61.662
layer:16,6,20864041767,111.799
layer:16,7,2702867487,62.774
layer:16,7,20864154986,111.419
layer:17,0,2766315958,73.223
layer:17,0,20657198230,120.204
layer:17,1,2766204855,72.796
layer:17,1,20658334972,119.31
layer:17,2,2766100327,73.474
layer:17,2,20658213699,119.535
layer:17,3,2765746110,73.846
layer:17,3,20658473704,119.202
layer:17,4,2767574268,71.857
layer:17,4,20660151349,117.589
layer:17,5,2765855552,73.912
layer:17,5,20658053401,119.585
layer:17,6,2765564869,73.392
layer:17,6,20659366268,118.589
layer:17,7,2765784017,72.964
layer:17,7,20658364906,119.397
layer:18,0,2839682442,69.059
layer:18,0,20446193568,113.965
layer:18,1,2839135526,70.322
layer:18,1,20446658920,113.932
layer:18,2,2839717193,69.027
layer:18,2,20446971315,114.024
layer:18,3,2839728251,70.209
layer:18,3,20447176626,113.843
layer:18,4,2839568052,69.058
layer:18,4,20448001461,112.724
layer:18,5,2839907432,70.064
layer:18,5,20446690271,114.099
layer:18,6,2839096986,70.6
layer:18,6,20446975213,114.137
layer:18,7,2838885752,69.896
layer:18,7,20447118501,113.922
layer:19,0,2908876508,147.839
layer:19,0,20239756845,113.745
layer:19,1,2909601367,146.826
layer:19,1,20239974636,112.953
layer:19,2,2908887486,148.261
layer:19,2,20240743261,112.962
layer:19,3,2910077395,147.471
layer:19,3,20240233294,113.249
layer:19,4,2908774714,148.9
layer:19,4,20240155252,113.748
layer:19,5,2910109004,147.637
layer:19,5,20239959143,113.419
layer:19,6,2909838399,147.617
layer:19,6,20240238605,113.021
layer:19,7,2908920331,148.743
layer:19,7,20240765329,112.797
layer:20,0,3056862557,74.029
layer:20,0,20045890525,112.07
layer:20,1,3056564782,75.579
layer:20,1,20046536133,111.142
layer:20,2,3057296249,75.252
layer:20,2,20046689963,111.502
layer:20,3,3057693516,74.979
layer:20,3,20046517806,111.728
layer:20,4,3057811886,75.156
layer:20,4,20048466872,109.568
layer:20,5,3057893859,80.051
layer:20,5,20046310514,111.708
layer:20,6,3057601745,75.209
layer:20,6,20046634276,111.213
layer:20,7,3057817310,74.345
layer:20,7,20047290034,110.752
layer:21,0,3131028582,64.956
layer:21,0,19835957306,108.701
layer:21,1,3132280966,65.79
layer:21,1,19835502011,109.124
layer:21,2,3132687147,63.467
layer:21,2,19836443917,108.687
layer:21,3,3132813856,65.123
layer:21,3,19835719944,109.216
layer:21,4,3133100133,64.369
layer:21,4,19835684174,109.289
layer:21,5,3138077352,58.717
layer:21,5,19835521751,109.31
layer:21,6,3132953429,63.999
layer:21,6,19836897238,108.097
layer:21,7,3132304244,65.216
layer:21,7,19836131591,108.898
layer:22,0,3196123000,76.702
layer:22,0,19629704229,111.293
layer:22,1,3198214613,74.807
layer:22,1,19630220688,111.023
layer:22,2,3196304435,77.641
layer:22,2,19630430441,111.629
layer:22,3,3198075905,75.501
layer:22,3,19630504895,111.247
layer:22,4,3197645825,75.53
layer:22,4,19630107949,111.659
layer:22,5,3196925022,76.851
layer:22,5,19630298969,111.631
layer:22,6,3197100726,75.96
layer:22,6,19631014509,110.965
layer:22,7,3197657861,75.725
layer:22,7,19630533941,111.477
layer:23,0,3272962860,139.264
layer:23,0,19417017665,118.207
layer:23,1,3273162138,140.259
layer:23,1,19417893245,117.344
layer:23,2,3274080202,138.771
layer:23,2,19417685424,118.25
layer:23,3,3273714733,139.784
layer:23,3,19417713607,118.095
layer:23,4,3273311106,139.93
layer:23,4,19417445360,118.085
layer:23,5,3273924399,138.293
layer:23,5,19417525586,118.389
layer:23,6,3273212269,140.49
layer:23,6,19418052233,117.738
layer:23,7,3273525468,139.358
layer:23,7,19417855603,117.976
layer:24,0,3412380333,72.169
layer:24,0,19229907310,115.106
layer:24,1,3413556214,71.069
layer:24,1,19231012314,114.411
layer:24,2,3412998528,71.643
layer:24,2,19231178068,114.822
layer:24,3,3413635789,71.395
layer:24,3,19231515445,114.328
layer:24,4,3413387832,71.895
layer:24,4,19231132861,114.723
layer:24,5,3412362347,72.967
layer:24,5,19230723622,115.102
layer:24,6,3413849908,71.491
layer:24,6,19230967875,114.923
layer:24,7,3413026389,72.259
layer:24,7,19231006832,115.02
layer:25,0,3484689402,62.59
layer:25,0,19046707063,115.42
layer:25,1,3484761841,63.47
layer:25,1,19047473355,115.757
layer:25,2,3484785926,63.837
layer:25,2,19047591667,115.147
layer:25,3,3485165775,63.09
layer:25,3,19047734938,114.884
layer:25,4,3485446121,63.44
layer:25,4,19047459570,115.051
layer:25,5,3485470962,62.671
layer:25,5,19048387005,114.297
layer:25,6,3485499288,62.967
layer:25,6,19047705954,114.827
layer:25,7,3485437784,63.495
layer:25,7,19047723546,115.167
layer:26,0,3547426378,61.151
layer:26,0,18861088000,112.38
layer:26,1,3548382601,60.888
layer:26,1,18863881518,110.033
layer:26,2,3548760936,61.209
layer:26,2,18862044247,112.294
layer:26,3,3548400869,61.299
layer:26,3,18861959459,112.202
layer:26,4,3549050934,61.068
layer:26,4,18861937166,112.189
layer:26,5,3548281717,61.128
layer:26,5,18861828110,112.421
layer:26,6,3548611260,60.917
layer:26,6,18862045920,112.079
layer:26,7,3549079991,59.891
layer:26,7,18862471676,111.824
layer:27,0,3608715856,137.326
layer:27,0,18665289663,117.523
layer:27,1,3609411192,136.21
layer:27,1,18666103285,116.9
layer:27,2,3610104816,135.922
layer:27,2,18666044169,117.46
layer:27,3,3609834598,136.232
layer:27,3,18665979031,117.469
layer:27,4,3610255393,135.771
layer:27,4,18666233312,117.015
layer:27,5,3609550181,136.56
layer:27,5,18666724517,116.604
layer:27,6,3609668317,137.514
layer:27,6,18666619332,116.608
layer:27,7,3609116396,137.414
layer:27,7,18666181037,117.288
layer:28,0,3746188427,67.431
layer:28,0,18478806664,106.987
layer:28,1,3745757096,68.085
layer:28,1,18479328780,106.365
layer:28,2,3746174322,67.509
layer:28,2,18479386495,106.894
layer:28,3,3746200898,67.513
layer:28,3,18479665988,106.49
layer:28,4,3746159052,67.676
layer:28,4,18479333042,107.366
layer:28,5,3746245878,67.468
layer:28,5,18479392610,106.992
layer:28,6,3747330474,66.292
layer:28,6,18479354574,106.783
layer:28,7,3746675186,67.119
layer:28,7,18479476589,106.881
layer:29,0,3813777775,62.584
layer:29,0,18279817278,113.315
layer:29,1,3813981760,63.106
layer:29,1,18280616116,112.549
layer:29,2,3813833374,63.574
layer:29,2,18280665134,112.988
layer:29,3,3813854834,64.006
layer:29,3,18282232383,111.389
layer:29,4,3813975537,62.764
layer:29,4,18280825237,112.575
layer:29,5,3813852304,63.713
layer:29,5,18280614087,113.008
layer:29,6,3813773012,63.239
layer:29,6,18281196242,112.398
layer:29,7,3813942341,63.673
layer:29,7,18280920988,112.833
layer:30,0,3876505884,68.068
layer:30,0,18069014710,112.598
layer:30,1,3877222366,67.238
layer:30,1,18070121867,112.52
layer:30,2,3877551555,67.899
layer:30,2,18070189256,112.958
layer:30,3,3877991730,67.57
layer:30,3,18070046926,112.939
layer:30,4,3876870330,67.958
layer:30,4,18069965383,112.802
layer:30,5,3877699779,66.796
layer:30,5,18069804992,113.076
layer:30,6,3877160294,67.639
layer:30,6,18069960105,112.927
layer:30,7,3877758131,67.466
layer:30,7,18070099810,112.844
layer:31,0,3944718046,145.021
layer:31,0,17869906945,115.454
layer:31,1,3944592827,145.809
layer:31,1,17870934066,114.57
layer:31,2,3945593719,145.24
layer:31,2,17870830970,115.155
layer:31,3,3945696295,144.811
layer:31,3,17871440251,114.502
layer:31,4,3944958576,145.375
layer:31,4,17870856079,114.93
layer:31,5,3944628216,146.066
layer:31,5,17871030215,114.869
layer:31,6,3944955529,146.722
layer:31,6,17871187704,114.513
layer:31,7,3945374550,145.483
layer:31,7,17870948354,115.028
layer:32,0,4089895445,66.212
layer:32,0,17668530246,115.557
layer:32,1,4090545081,65.639
layer:32,1,17667474956,117.164
layer:32,2,4090981829,66.227
layer:32,2,17667695561,117.32
layer:32,3,4090643767,66.288
layer:32,3,17667409345,117.591
layer:32,4,4090474311,66.363
layer:32,4,17667561289,117.379
layer:32,5,4090832705,65.956
layer:32,5,17667477537,117.637
layer:32,6,4091834469,65.641
layer:32,6,17667367825,117.434
layer:32,7,4091013886,65.668
layer:32,7,17667472480,117.493
layer:33,0,4156256956,67.38
layer:33,0,17472509947,110.933
layer:33,1,4156325332,67.732
layer:33,1,17474671793,109.118
layer:33,2,4157364358,67.308
layer:33,2,17473496259,110.624
layer:33,3,4157064511,66.959
layer:33,3,17474128354,110.077
layer:33,4,4156977785,67.109
layer:33,4,17473856254,110.144
layer:33,5,4156928415,67.794
layer:33,5,17473479842,110.639
layer:33,6,4157633162,66.797
layer:33,6,17474552483,109.389
layer:33,7,4156829986,67.904
layer:33,7,17473796988,110.31
layer:34,0,4223788278,67.082
layer:34,0,17268169270,110.84
layer:34,1,4224190815,65.644
layer:34,1,17269088559,110.696
layer:34,2,4224820312,65.723
layer:34,2,17268542494,111.74
layer:34,3,4224155849,66.751
layer:34,3,17268493903,112.776
layer:34,4,4224216888,65.4
layer:34,4,17268384561,111.671
layer:34,5,4224859082,65.063
layer:34,5,17268693069,111.468
layer:34,6,4224596205,65.363
layer:34,6,17268738574,111.24
layer:34,7,4224883907,65.182
layer:34,7,17268555387,111.671
layer:35,0,4291018497,141.137
layer:35,0,17085319385,113.085
layer:35,1,4289976770,141.833
layer:35,1,17086626450,111.99
layer:35,2,4290688669,141.828
layer:35,2,17086483212,112.563
layer:35,3,4291046978,141.521
layer:35,3,17086552529,112.649
layer:35,4,4289749137,143.03
layer:35,4,17086756553,112.239
layer:35,5,4290058261,143.195
layer:35,5,17086454233,112.607
layer:35,6,4290107182,142.842
layer:35,6,17086409831,112.382
layer:35,7,4290212847,142.25
layer:35,7,17086588864,112.357
layer:36,0,4432328463,58.927
layer:36,0,16892135818,120.683
layer:36,1,4431952381,59.537
layer:36,1,16891132509,122.608
layer:36,2,4432677422,59.488
layer:36,2,16891244142,122.614
layer:36,3,4432703182,59.325
layer:36,3,16891378327,122.825
layer:36,4,4432944864,58.299
layer:36,4,16892597039,121.19
layer:36,5,4433411121,58.387
layer:36,5,16893207745,120.664
layer:36,6,4433115137,59.013
layer:36,6,16891831474,122.105
layer:36,7,4432627449,59.911
layer:36,7,16891398209,122.578
layer:37,0,4491422855,62.131
layer:37,0,16680444232,112.306
layer:37,1,4491628247,60.263
layer:37,1,16681698096,110.755
layer:37,2,4492314729,60.892
layer:37,2,16681559454,111.219
layer:37,3,4492169628,68.512
layer:37,3,16681580907,111.078
layer:37,4,4491386337,61.921
layer:37,4,16681470068,111.748
layer:37,5,4491947167,62.026
layer:37,5,16681297063,111.646
layer:37,6,4492285159,61.145
layer:37,6,16681510225,111.059
layer:37,7,4492695394,60.97
layer:37,7,16681539604,111.261
layer:38,0,4553709944,72.711
layer:38,0,16494031661,109.692
layer:38,1,4552027190,73.86
layer:38,1,16494841336,109.578
layer:38,2,4553370305,72.983
layer:38,2,16495565858,109.203
layer:38,3,4560818283,65.62
layer:38,3,16494926764,109.701
layer:38,4,4553450100,72.193
layer:38,4,16495185345,109.48
layer:38,5,4554110130,72.64
layer:38,5,16494844070,109.94
layer:38,6,4553585966,72.769
layer:38,6,16495067675,109.465
layer:38,7,4553817012,73.831
layer:38,7,16495037875,109.755
layer:39,0,4626577493,132.361
layer:39,0,16301453399,115.963
layer:39,1,4626022177,133.861
layer:39,1,16302138716,115.514
layer:39,2,4626501884,133.678
layer:39,2,16302056910,115.868
layer:39,3,4626579765,133.334
layer:39,3,16302281556,115.578
layer:39,4,4625774301,134.584
layer:39,4,16302252627,115.629
layer:39,5,4626887675,133.164
layer:39,5,16302513403,115.486
layer:39,6,4626509745,133.666
layer:39,6,16302150312,115.459
layer:39,7,4627794978,132.919
layer:39,7,16302108990,115.78
layer:40,0,4759105866,76.319
layer:40,0,16100252158,111.202
layer:40,1,4760026164,78.788
layer:40,1,16102015676,110.018
layer:40,2,4760355421,77.527
layer:40,2,16101195153,111.092
layer:40,3,4760047697,80.076
layer:40,3,16101243103,111.168
layer:40,4,4760502162,74.958
layer:40,4,16101317277,110.937
layer:40,5,4760186866,82.056
layer:40,5,16101654927,111.526
layer:40,6,4760355031,66.948
layer:40,6,16101224934,110.878
layer:40,7,4760868538,74.056
layer:40,7,16101467148,110.917
layer:41,0,4835581569,63.719
layer:41,0,15904668102,116.425
layer:41,1,4838959064,60.083
layer:41,1,15906528687,114.915
layer:41,2,4838036158,61.174
layer:41,2,15905623305,116.213
layer:41,3,4840258423,58.696
layer:41,3,15905790992,115.919
layer:41,4,4835769485,63.388
layer:41,4,15906232213,115.316
layer:41,5,4842384223,57.328
layer:41,5,15905662844,116.439
layer:41,6,4827477783,71.087
layer:41,6,15905682675,115.869
layer:41,7,4835077579,64.94
layer:41,7,15905958189,115.815
layer:42,0,4899460633,64.46
layer:42,0,15708533381,112.737
layer:42,1,4899176974,65.157
layer:42,1,15709512789,112.446
layer:42,2,4899377971,64.978
layer:42,2,15709511359,112.677
layer:42,3,4899088360,64.424
layer:42,3,15709668942,112.421
layer:42,4,4899284232,64.554
layer:42,4,15709488546,112.643
layer:42,5,4899849248,64.191
layer:42,5,15709451756,112.729
layer:42,6,4898714120,65.691
layer:42,6,15710223036,111.741
layer:42,7,4900168457,64.512
layer:42,7,15710463903,111.808
layer:43,0,4964070430,136.874
layer:43,0,15503406219,115.481
layer:43,1,4964476129,136.5
layer:43,1,15504524136,114.83
layer:43,2,4964504279,136.675
layer:43,2,15504452531,115.108
layer:43,3,4963646391,136.871
layer:43,3,15504699355,114.824
layer:43,4,4963969282,136.736
layer:43,4,15504599520,114.846
layer:43,5,4964179131,137.212
layer:43,5,15504974041,114.69
layer:43,6,4964559639,137.28
layer:43,6,15504475035,114.863
layer:43,7,4964834705,137.084
layer:43,7,15505727525,114.291
layer:44,0,5101101541,74.147
layer:44,0,15307249429,109.71
layer:44,1,5101108205,74.469
layer:44,1,15308164709,109.527
layer:44,2,5101333481,74.733
layer:44,2,15308392645,109.402
layer:44,3,5100662742,75.76
layer:44,3,15308227748,109.747
layer:44,4,5100837121,76.071
layer:44,4,15308341829,109.688
layer:44,5,5101532288,73.651
layer:44,5,15308180193,110.766
layer:44,6,5102007010,74.531
layer:44,6,15308097865,109.599
layer:44,7,5102077207,74.4
layer:44,7,15308215517,109.813
layer:45,0,5175401800,68.773
layer:45,0,15122776931,112.313
layer:45,1,5175708647,68.306
layer:45,1,15124444464,110.94
layer:45,2,5176215909,68.082
layer:45,2,15130707619,105.088
layer:45,3,5176567885,67.515
layer:45,3,15126615819,109.287
layer:45,4,5177040491,67.444
layer:45,4,15125949518,109.781
layer:45,5,5175326764,69.656
layer:45,5,15123749529,112.247
layer:45,6,5176704887,67.541
layer:45,6,15123861555,111.893
layer:45,7,5176635835,68.728
layer:45,7,15127240894,108.55
layer:46,0,5244327662,62.629
layer:46,0,14928943667,107.606
layer:46,1,5244153356,62.446
layer:46,1,14930249970,107.065
layer:46,2,5244463096,61.563
layer:46,2,14930153014,107.426
layer:46,3,5244212047,61.874
layer:46,3,14929938382,107.888
layer:46,4,5244617115,62.017
layer:46,4,14929948954,107.586
layer:46,5,5245119506,61.591
layer:46,5,14929793160,107.855
layer:46,6,5244409753,62.833
layer:46,6,14929813934,107.59
layer:46,7,5245514546,61.616
layer:46,7,14930937502,106.997
layer:47,0,5307107127,137.789
layer:47,0,14732860097,113.086
layer:47,1,5306734152,138.37
layer:47,1,14734117094,112.139
layer:47,2,5306172150,139.199
layer:47,2,14733855497,112.936
layer:47,3,5306219027,139.422
layer:47,3,14734112953,112.603
layer:47,4,5306766822,138.206
layer:47,4,14734118572,112.533
layer:47,5,5306854308,138.785
layer:47,5,14734082933,112.8
layer:47,6,5307399553,137.655
layer:47,6,14734192361,112.146
layer:47,7,5307273909,138.462
layer:47,7,14734186465,112.833
layer:48,0,5445040112,67.63
layer:48,0,14531797976,111.368
layer:48,1,5445241461,67.726
layer:48,1,14532829775,111.034
layer:48,2,5445517161,68.288
layer:48,2,14532641757,111.511
layer:48,3,5445775687,67.259
layer:48,3,14532946204,111.536
layer:48,4,5445104644,68.52
layer:48,4,14532541941,111.643
layer:48,5,5445784684,67.341
layer:48,5,14532803892,112.138
layer:48,6,5445203804,68.129
layer:48,6,14532790666,111.217
layer:48,7,5445879154,67.287
layer:48,7,14533167541,111.115
layer:49,0,5512813928,71.366
layer:49,0,14330517268,120.996
layer:49,1,5513102708,71.933
layer:49,1,14332686423,119.054
layer:49,2,5513955814,71.319
layer:49,2,14331681742,120.368
layer:49,3,5513168377,72.209
layer:49,3,14331609810,120.623
layer:49,4,5513758155,71.256
layer:49,4,14331461199,120.58
layer:49,5,5513267087,71.749
layer:49,5,14331598763,120.71
layer:49,6,5513492621,71.992
layer:49,6,14331631866,120.194
layer:49,7,5513314232,72.048
layer:49,7,14331721649,121.032
layer:50,0,5584322559,68.997
layer:50,0,14102402385,108.062
layer:50,1,5585169032,68.555
layer:50,1,14102975983,108.29
layer:50,2,5585430622,68.523
layer:50,2,14103181341,108.129
layer:50,3,5585511757,68.773
layer:50,3,14102907476,108.547
layer:50,4,5585144352,75.502
layer:50,4,14103867550,108.081
layer:50,5,5585147106,69.146
layer:50,5,14102921679,108.848
layer:50,6,5585631379,76.291
layer:50,6,14102854624,108.33
layer:50,7,5585508773,68.614
layer:50,7,14102793997,108.683
layer:51,0,5653470173,149.298
layer:51,0,13912085367,114.635
layer:51,1,5653857846,149.929
layer:51,1,13912305063,114.563
layer:51,2,5654091753,150.029
layer:51,2,13912324681,114.84
layer:51,3,5654425129,149.731
layer:51,3,13912514077,114.772
layer:51,4,5660776598,143.209
layer:51,4,13913063749,114.119
layer:51,5,5654433428,149.549
layer:51,5,13912545716,114.851
layer:51,6,5662058585,141.942
layer:51,6,13912712038,114.424
layer:51,7,5654263912,149.123
layer:51,7,13912527373,114.645
layer:52,0,5802907854,63.918
layer:52,0,13714041728,105.476
layer:52,1,5803926420,63.734
layer:52,1,13714466307,105.542
layer:52,2,5804263007,63.92
layer:52,2,13714678024,105.724
layer:52,3,5804291371,62.649
layer:52,3,13714539353,105.71
layer:52,4,5804121783,63.362
layer:52,4,13714865385,105.601
layer:52,5,5804118929,63.571
layer:52,5,13714721299,105.81
layer:52,6,5804146136,64.047
layer:52,6,13714646852,105.622
layer:52,7,5803532944,64.101
layer:52,7,13714655443,105.972
layer:53,0,5866964469,72.985
layer:53,0,13519285011,113.504
layer:53,1,5867795050,72.041
layer:53,1,13520214774,113.094
layer:53,2,5868321089,71.899
layer:53,2,13520495166,112.941
layer:53,3,5867073193,72.638
layer:53,3,13520311677,112.917
layer:53,4,5867614353,72.632
layer:53,4,13521278046,112.201
layer:53,5,5867821154,72.012
layer:53,5,13520487198,112.949
layer:53,6,5868336417,71.281
layer:53,6,13520321369,112.875
layer:53,7,5867775213,72.383
layer:53,7,13520706141,112.876
layer:54,0,5940101896,67.288
layer:54,0,13303328045,113.648
layer:54,1,5939967876,68.639
layer:54,1,13304570393,113.007
layer:54,2,5940380913,68.701
layer:54,2,13304661280,113.215
layer:54,3,5939843395,68.644
layer:54,3,13304588383,113.153
layer:54,4,5940388191,69.267
layer:54,4,13304686619,113.385
layer:54,5,5939966042,68.657
layer:54,5,13304694265,113.31
layer:54,6,5939758852,69.537
layer:54,6,13305867611,111.732
layer:54,7,5940304498,68.498
layer:54,7,13304888497,113.033
layer:55,0,6007524697,152.074
layer:55,0,13107716645,112.337
layer:55,1,6008740375,150.471
layer:55,1,13108609110,111.673
layer:55,2,6009227189,150.765
layer:55,2,13109084052,111.542
layer:55,3,6008628836,150.508
layer:55,3,13108666864,112.008
