ts,idx,used_mib
1786264870,6,139801
1786264870,7,140541
1786264872,0,141513
1786264872,1,141093
1786264872,2,141073
1786264872,3,143289
1786264872,4,143261
1786264872,5,142849
1786264872,6,145093
1786264872,7,145373
1786264875,0,141581
1786264875,1,141201
1786264875,2,141181
1786264875,3,143421
1786264875,4,143561
1786264875,5,142981
1786264875,6,145201
1786264875,7,145441
1786264877,0,141581
1786264877,1,141201
1786264877,2,141181
1786264877,3,143421
1786264877,4,143561
1786264877,5,142981
1786264877,6,145201
1786264877,7,145441
1786264879,0,141581
1786264879,1,141201
1786264879,2,141181
1786264879,3,146161
1786264879,4,143561
1786264879,5,142981
1786264879,6,145201
1786264879,7,145441
1786264881,0,141581
1786264881,1,141201
1786264881,2,141181
1786264881,3,146161
1786264881,4,143561
1786264881,5,142981
1786264881,6,145201
1786264881,7,145441
1786264884,0,141581
1786264884,1,141201
1786264884,2,141181
1786264884,3,146161
1786264884,4,143561
1786264884,5,142981
1786264884,6,145201
1786264884,7,145441
1786264886,0,143725
1786264886,1,141565
1786264886,2,141525
1786264886,3,146827
1786264886,4,144205
1786264886,5,143565
1786264886,6,146065
1786264886,7,146347
1786264889,0,144107
1786264889,1,141927
1786264889,2,141867
1786264889,3,147487
1786264889,4,144847
1786264889,5,149227
1786264889,6,147107
1786264889,7,147247
1786264891,0,145247
1786264891,1,143187
1786264891,2,143167
1786264891,3,148587
1786264891,4,145727
1786264891,5,149807
1786264891,6,148087
1786264891,7,148307
1786264894,0,146007
1786264894,1,143747
1786264894,2,143487
1786264894,3,149027
1786264894,4,145967
1786264894,5,149807
1786264894,6,148847
1786264894,7,150427
1786264896,0,147127
1786264896,1,144567
1786264896,2,143967
1786264896,3,149707
1786264896,4,146307
1786264896,5,149807
1786264896,6,148987
1786264896,7,150587
1786264898,0,147887
1786264898,1,145127
1786264898,2,144287
1786264898,3,150147
1786264898,4,146547
1786264898,5,149807
1786264898,6,149107
1786264898,7,150667
1786264900,0,148647
1786264900,1,145687
1786264900,2,144607
1786264900,3,150587
1786264900,4,146787
1786264900,5,149807
1786264900,6,149227
1786264900,7,150827
1786264902,0,148667
1786264902,1,147387
1786264902,2,144627
1786264902,3,150587
1786264902,4,146787
1786264902,5,149827
1786264902,6,149247
1786264902,7,150827
1786264904,0,148667
1786264904,1,147387
1786264904,2,144627
1786264904,3,150587
1786264904,4,146787
1786264904,5,149827
1786264904,6,149247
1786264904,7,150827
1786264907,0,149541
1786264907,1,148271
1786264907,2,145511
1786264907,3,151471
1786264907,4,147681
1786264907,5,150711
1786264907,6,150111
1786264907,7,151701
1786264910,0,150111
1786264910,1,148851
1786264910,2,145991
1786264910,3,152111
1786264910,4,148391
1786264910,5,151201
1786264910,6,150571
1786264910,7,152251
1786264912,0,150691
1786264912,1,149441
1786264912,2,146681
1786264912,3,152641
1786264912,4,148841
1786264912,5,151881
1786264912,6,151301
1786264912,7,152881
1786264914,0,150771
1786264914,1,149471
1786264914,2,146721
1786264914,3,152681
1786264914,4,148881
1786264914,5,151951
1786264914,6,151341
1786264914,7,152921
1786264916,0,151741
1786264916,1,150081
1786264916,2,147337
1786264916,3,153317
1786264916,4,150221
1786264916,5,153067
1786264916,6,151945
1786264916,7,153785
1786264921,0,152377
1786264921,1,151097
1786264921,2,148337
1786264921,3,153997
1786264921,4,150497
1786264921,5,153537
1786264921,6,152957
1786264921,7,154479
1786264924,0,157585
1786264924,1,156085
1786264924,2,153105
1786264924,3,158685
1786264924,4,154665
1786264924,5,157525
1786264924,6,156565
1786264924,7,157865
1786264926,0,157585
1786264926,1,156085
1786264926,2,153105
1786264926,3,158685
1786264926,4,154665
1786264926,5,157525
1786264926,6,156565
1786264926,7,157865
1786264929,0,157585
1786264929,1,156085
1786264929,2,153105
1786264929,3,158685
1786264929,4,154665
1786264929,5,157525
1786264929,6,156565
1786264929,7,157865
1786264931,0,167987
1786264931,1,166047
1786264931,2,162627
1786264931,3,167447
1786264931,4,162987
1786264931,5,165487
1786264931,6,163767
1786264931,7,164507
1786264933,0,173187
1786264933,1,171027
1786264933,2,167387
1786264933,3,171827
1786264933,4,167147
1786264933,5,169467
1786264933,6,167367
1786264933,7,167827
1786264936,0,178387
1786264936,1,189369
1786264936,2,172147
1786264936,3,176207
1786264936,4,171307
1786264936,5,173447
1786264936,6,170967
1786264936,7,171147
1786264941,0,183589
1786264941,1,194349
1786264941,2,178627
1786264941,3,180587
1786264941,4,175467
1786264941,5,177427
1786264941,6,174567
1786264941,7,174467
1786264944,0,188789
1786264944,1,199329
1786264944,2,183389
1786264944,3,184969
1786264944,4,179627
1786264944,5,181409
1786264944,6,179347
1786264944,7,177787
1786264946,0,193869
1786264946,1,204309
1786264946,2,186609
1786264946,3,189349
1786264946,4,181327
1786264946,5,185389
1786264946,6,182947
1786264946,7,181107
1786264949,0,193989
1786264949,1,204309
1786264949,2,188149
1786264949,3,189349
1786264949,4,183789
1786264949,5,185389
1786264949,6,182949
1786264949,7,181109
1786264951,0,199189
1786264951,1,209289
1786264951,2,192909
1786264951,3,193729
1786264951,4,187949
1786264951,5,189369
1786264951,6,186549
1786264951,7,184429
1786264955,0,199189
1786264955,1,209289
1786264955,2,192909
1786264955,3,193729
1786264955,4,187949
1786264955,5,189369
1786264955,6,187709
1786264955,7,184429
1786264958,0,204389
1786264958,1,214269
1786264958,2,197669
1786264958,3,198109
1786264958,4,192109
1786264958,5,193349
1786264958,6,201069
1786264958,7,201549
1786264960,0,205709
1786264960,1,214269
1786264960,2,197669
1786264960,3,198109
1786264960,4,192109
1786264960,5,195089
1786264960,6,201069
1786264960,7,201549
1786264962,0,210909
1786264962,1,219249
1786264962,2,202429
1786264962,3,202489
1786264962,4,196269
1786264962,5,199069
1786264962,6,204669
1786264962,7,204869
1786264964,0,210909
1786264964,1,219249
1786264964,2,202429
1786264964,3,202489
1786264964,4,196269
1786264964,5,199069
1786264964,6,204669
1786264964,7,204869
1786264967,0,216109
1786264967,1,224229
1786264967,2,221249
1786264967,3,206869
1786264967,4,200429
1786264967,5,203049
1786264967,6,208269
1786264967,7,208189
1786264970,0,221309
1786264970,1,229209
1786264970,2,226009
1786264970,3,211249
1786264970,4,204589
1786264970,5,207029
1786264970,6,211869
1786264970,7,211509
1786264972,0,221309
1786264972,1,229209
1786264972,2,226009
1786264972,3,211249
1786264972,4,204589
1786264972,5,207029
1786264972,6,211869
1786264972,7,211509
1786264975,0,226509
1786264975,1,234189
1786264975,2,230769
1786264975,3,215629
1786264975,4,208749
1786264975,5,211009
1786264975,6,215469
1786264975,7,214829
1786264977,0,226509
1786264977,1,234189
1786264977,2,230769
1786264977,3,215629
1786264977,4,208749
1786264977,5,211009
1786264977,6,215469
1786264977,7,214829
1786264979,0,226509
1786264979,1,234189
1786264979,2,230769
1786264979,3,215629
1786264979,4,208749
1786264979,5,211009
1786264979,6,215469
1786264979,7,214829
1786264981,0,226509
1786264981,1,234189
1786264981,2,230769
1786264981,3,215629
1786264981,4,208749
1786264981,5,211009
1786264981,6,215469
1786264981,7,214829
1786264984,0,226509
1786264984,1,234189
1786264984,2,230769
1786264984,3,215629
1786264984,4,210929
1786264984,5,211009
1786264984,6,220989
1786264984,7,214829
1786264986,0,226509
1786264986,1,234189
1786264986,2,230769
1786264986,3,215629
1786264986,4,210929
1786264986,5,211009
1786264986,6,220989
1786264986,7,214829
1786264988,0,226509
1786264988,1,234189
1786264988,2,230769
1786264988,3,215629
1786264988,4,210929
1786264988,5,211009
1786264988,6,220989
1786264988,7,214829
1786264990,0,231709
1786264990,1,239169
1786264990,2,235529
1786264990,3,220009
1786264990,4,215089
1786264990,5,214989
1786264990,6,224589
1786264990,7,218149
1786264992,0,231709
1786264992,1,239169
1786264992,2,235529
1786264992,3,220009
1786264992,4,215089
1786264992,5,214989
1786264992,6,224589
1786264992,7,218149
1786264994,0,231709
1786264994,1,239169
1786264994,2,235529
1786264994,3,220009
1786264994,4,215089
1786264994,5,214989
1786264994,6,224589
1786264994,7,218149
1786264997,0,231709
1786264997,1,239169
1786264997,2,235529
1786264997,3,220009
1786264997,4,215089
1786264997,5,214989
1786264997,6,224589
1786264997,7,218149
1786264999,0,231709
1786264999,1,239169
1786264999,2,235529
1786264999,3,220009
1786264999,4,215089
1786264999,5,214989
1786264999,6,224589
1786264999,7,218149
1786265001,0,231709
1786265001,1,239169
1786265001,2,235529
1786265001,3,220009
1786265001,4,215089
1786265001,5,214989
1786265001,6,224589
1786265001,7,218149
1786265004,0,231709
1786265004,1,239169
1786265004,2,235529
1786265004,3,220009
1786265004,4,215089
1786265004,5,214989
1786265004,6,224589
1786265004,7,218149
1786265006,0,231709
1786265006,1,239169
1786265006,2,235529
1786265006,3,220009
1786265006,4,215089
1786265006,5,214989
1786265006,6,224589
1786265006,7,218149
1786265008,0,236909
1786265008,1,244149
1786265008,2,240289
1786265008,3,224389
1786265008,4,219249
1786265008,5,218969
1786265008,6,228189
1786265008,7,221469
1786265010,0,236909
1786265010,1,244149
1786265010,2,240289
1786265010,3,224389
1786265010,4,219249
1786265010,5,218969
1786265010,6,228189
1786265010,7,221469
1786265013,0,236909
1786265013,1,244149
1786265013,2,240289
1786265013,3,224389
1786265013,4,219249
1786265013,5,218969
1786265013,6,228189
1786265013,7,221469
1786265015,0,236909
1786265015,1,244149
1786265015,2,240289
1786265015,3,224389
1786265015,4,219249
1786265015,5,218969
1786265015,6,228189
1786265015,7,221469
1786265017,0,242109
1786265017,1,249129
1786265017,2,247829
1786265017,3,228769
1786265017,4,228069
1786265017,5,222949
1786265017,6,231789
1786265017,7,229329
1786265020,0,242109
1786265020,1,252369
1786265020,2,247829
1786265020,3,228769
1786265020,4,228069
1786265020,5,222949
1786265020,6,231789
1786265020,7,229329
1786265022,0,242109
1786265022,1,252369
1786265022,2,247829
1786265022,3,245889
1786265022,4,228069
1786265022,5,222949
1786265022,6,231789
1786265022,7,229329
1786265024,0,242109
1786265024,1,252369
1786265024,2,247829
1786265024,3,245889
1786265024,4,228069
1786265024,5,222949
1786265024,6,231789
1786265024,7,229329
1786265026,0,247309
1786265026,1,257349
1786265026,2,252589
1786265026,3,250269
1786265026,4,232229
1786265026,5,226929
1786265026,6,235389
1786265026,7,232649
1786265029,0,247309
1786265029,1,257349
1786265029,2,252589
1786265029,3,250269
1786265029,4,238649
1786265029,5,232289
1786265029,6,235389
1786265029,7,232649
1786265032,0,252509
1786265032,1,262329
1786265032,2,257349
1786265032,3,254649
1786265032,4,242809
1786265032,5,236269
1786265032,6,238989
1786265032,7,235969
1786265034,0,252509
1786265034,1,262329
1786265034,2,257349
1786265034,3,254649
1786265034,4,242809
1786265034,5,236269
1786265034,6,238989
1786265034,7,235969
1786265036,0,252509
1786265036,1,262329
1786265036,2,257349
1786265036,3,254649
1786265036,4,242809
1786265036,5,236269
1786265036,6,238989
1786265036,7,235969
1786265038,0,252509
1786265038,1,262329
